用户ID,用户名,每日投注累积,日期
1122237,hmm8cyd,2,20151008
1341611,hongqixdd666,2592,20151008
1285855,houwl516888,62,20151008
1294751,hqc1314,54,20151008
1388308,hsunnyj,9,20151008
1288782,ht736421,4,20151008
895197,huacai678,3.6,20151008
1310501,huajia123,5835.2,20151008
1308686,huang1023520,432,20151008
1400464,huang168110,155,20151008
1391146,huang7758,30.8,20151008
914730,huazhou1027,174,20151008
1403993,huics12345,6,20151008
1012174,huihui11,651.2,20151008
839334,hxw088,1.4,20151008
1402445,hxw1202hxw,12,20151008
953901,hy2058,2.4,20151008
780535,ice916,2447.4,20151008
1369384,ilylcy,30,20151008
1361391,ilyxf10000,7,20151008
1405546,irency,9.4,20151008
1368671,jack080986,3,20151008
405130,james1986112,9,20151008
1002798,janejane,100,20151008
984785,jaymi5088,82,20151008
896847,jcsk189,364,20151008
1270185,jeef7896,91.4,20151008
1375047,jhb8811870,2,20151008
1392597,jhwsx656,0.2,20151008
1221179,jia808,54,20151008
1380971,jiahaobaobei222,3.4,20151008
1392784,jianggl888,9.6,20151008
1376331,jianna2015,60,20151008
1372507,jiaozigege,8423,20151008
1298944,jiayun198725,14.6,20151008
1375975,jibaian2015,8,20151008
858980,jin168188,2051.8,20151008
1379940,jinbao,412,20151008
794064,jindoudoudou,20,20151008
1382241,jing52268442,946,20151008
1285678,jinglai8899,325.8,20151008
1295399,jinkun,16.2,20151008
1281066,jinzhao88888,64,20151008
1311555,jiorong668,6,20151008
721782,jixv7773,700,20151008
1306868,jlsccs,20,20151008
1303211,jodiry,167.2,20151008
952029,judu20131223,20,20151008
1174431,juggbug,8,20151008
1368278,jw19961029,724,20151008
1329257,jxry880,1.4,20151008
1308409,jxy2733273073,196,20151008
1403958,jyx888,0.2,20151008
899789,k511347549,106.2,20151008
971554,k57k2188,4,20151008
1244874,kakeru65,168.8,20151008
1013479,kane888,80,20151008
1104897,ke120319,110358,20151008
340481,kevin0,40,20151008
724522,king201299,16.4,20151008
1391647,king723,4,20151008
1341642,kissbaobao999,3830.4,20151008
1340164,kkerr88888888,6,20151008
1336029,kkk12345,40,20151008
1280564,kkkssss,3063.6,20151008
1364399,kkll555,366.6,20151008
1309124,kkw12345,3186.4,20151008
778672,klcha888,10,20151008
1101671,kws9999,710,20151008
1271658,l147192223,32,20151008
1289264,l149318,420,20151008
1381393,l1621720713,3.6,20151008
1309252,l313259383,1184,20151008
1402049,l7633557l,172.2,20151008
1255016,l850391083,303.4,20151008
1353361,l990521,2,20151008
929171,laishixion,18,20151008
953567,lakei168,224,20151008
1114629,laohebc,48,20151008
968496,laojiang158,2114,20151008
1261443,laoshulaoshu2015,145.8,20151008
1325031,law980078833,546,20151008
1303434,lb326140884,229.8,20151008
1393655,lbfwan123456,6,20151008
1011674,lbw2014,72.4,20151008
1373591,lcl1688,169.4,20151008
1404365,lcr2015,1329.6,20151008
1169847,ldd4397096,4,20151008
1240594,ldh200,3.6,20151008
1385406,leigelaoliang,55.6,20151008
991755,lengleng,35.4,20151008
1061720,lesdeinseiman,2,20151008
1399592,lespoir55,4,20151008
387177,letou011,1190,20151008
353701,letou300,9.8,20151008
1203131,lfd2010,28,20151008
1237760,lfqr5201314,1940.4,20151008
1246395,lfzxtuvuvi,4,20151008
1372277,lg74663388,8,20151008
1270779,lgp19820626,2,20151008
1189248,lgxnl999,2,20151008
1164943,lhm654321,16,20151008
1040865,lhxp667,942,20151008
1402544,li1323589,506,20151008
1369925,li15935377452,8.8,20151008
1156865,li168168168,1.2,20151008
958264,li760830,196,20151008
1265615,liangxyh,1590,20151008
1338705,lichun,4,20151008
1188444,lige110,0.2,20151008
1404988,ligen0712,6,20151008
1398580,liheyingailili,10,20151008
1370275,lihongxiu,606,20151008
1297376,lihua0906,8118,20151008
1339206,lijian253100755,8,20151008
1221527,likejia,1353,20151008
704734,likely520,15.4,20151008
1398525,lilan,6,20151008
1368100,lilivey,714,20151008
1387767,linbo19930205,125,20151008
1150209,linwei1,176,20151008
1172993,lisi987,14,20151008
1374062,liu158224390,48.2,20151008
1338710,liu8325240,10.4,20151008
1402071,liu88888888,2,20151008
1100931,liubao11,617.8,20151008
956914,liuhui781201,24,20151008
1405741,liuxiangzhen,173,20151008
1401450,liuxu5330,1,20151008
1245375,liuying,2,20151008
1391466,liuyong520521,3.6,20151008
1072331,lixiankun2011,2,20151008
1269793,lixiaopeng,28.6,20151008
1399425,liyanfang999,19,20151008
1205188,liyatss,66172,20151008
1398261,lizhenliang88,1,20151008
1394351,lizhichonglai,3236.2,20151008
1230594,ljp868866lp,0.2,20151008
887879,ll2381704141,2,20151008
1405960,ll915434666,20,20151008
1270409,llj7414,20,20151008
1038418,lll20140128,20,20151008
1394216,lmn美,14.2,20151008
1261261,long71730700,2,20151008
1317342,long8314181,2,20151008
1386641,longshanquan,10.4,20151008
1398833,loverkahan,5.4,20151008
1286672,loveyouhlj,6,20151008
1184146,lphfhpt,2,20151008
1403864,lpkknet,16.8,20151008
1236538,lq320049999,300,20151008
1262489,lsj243059,617.4,20151008
1394841,lucky8888,60,20151008
1199207,lulover168,8,20151008
1393841,luoyichen201155,1233,20151008
1163454,lushuxing,42,20151008
1165063,lwn009,3113.6,20151008
623675,lx196625,8,20151008
1338330,lx990521,54.8,20151008
1375744,lxd888888,2,20151008
1278708,lxjzqr,600,20151008
1087284,lxk777,1008,20151008
1378099,lxs726,73.2,20151008
1399608,ly1234567,2,20151008
1378401,ly380360570,4,20151008
889410,lynn1113,4577.2,20151008
1301072,lyp529929,90,20151008
1122996,lzx816629,23,20151008
1011743,m11yfrong,0.8,20151008
1401037,m159688,300,20151008
1404796,m8881888,18,20151008
1301418,ma1983,8,20151008
1300849,ma6675,760,20151008
1229295,macal888,918,20151008
1277586,mahao002,10,20151008
1288192,maosimon,60,20151008
1396879,maoxiongfh,623.4,20151008
1229770,mayangjian001,32,20151008
1336755,maying888,169.4,20151008
1287814,md998,80,20151008
1399746,meiyuxs,6,20151008
1377458,mengbudao1202,265.4,20151008
1405849,mengxiangfeng,18,20151008
1262338,mensa810,68,20151008
1147306,mifanfan006,3,20151008
723673,mjz2444,971.2,20151008
1400325,ml1313,4.8,20151008
871355,mm150350,90,20151008
1314944,mm15203519233,4,20151008
1373258,mm299885,32,20151008
1380968,mm569426763,0.8,20151008
749441,mmgg025,12,20151008
733436,mmgg112,530,20151008
809172,mmgg3377,1.6,20151008
1048015,mmy2014,1152.2,20151008
1270914,mohickerhs,14,20151008
1372594,mosh0618,4.4,20151008
1249742,mowang008,2,20151008
937754,moxun2013,2784.8,20151008
981694,mrf060,159.6,20151008
899899,mrj2013,922,20151008
1399741,mrzhang1023,2,20151008
1011357,mt4444,2,20151008
1191099,muxiaoquan598,56,20151008
1385853,muyiyang,1062.4,20151008
1398784,mw54321,4140,20151008
1291675,mydwh,2.4,20151008
1259748,naonao2014,0.8,20151008
864121,nature666,138.8,20151008
1281165,nb666888,8.6,20151008
1292964,nb888666,34.4,20151008
890581,ncxlyh123,188,20151008
1235943,nikek88,28,20151008
870442,ningning58598,120,20151008
1331171,nqj145145,24,20151008
1279751,nsalong,644,20151008
1247765,ok279323093,200,20151008
1393863,okok2015,48.4,20151008
1369640,ole06,201.6,20151008
1237002,one123456,35.6,20151008
1278812,ony666,612,20151008
1086013,original,42,20151008
1229663,p11480,39.2,20151008
1153811,p1204644723,5,20151008
1235208,p15210,27814.6,20151008
1068327,p2455003959,15,20151008
1377962,p328416,20,20151008
1370373,pandeng8888,10.6,20151008
1386394,panshiyin123,1374,20151008
1177692,panwenfen,2,20151008
1285196,paradox,10,20151008
848535,paradox1,16.2,20151008
1373761,pb黄8298,282,20151008
1403943,peng147852,274.4,20151008
1073767,penglai6688,24,20151008
930554,pf339036370,10,20151008
1366928,pgy260,4,20151008
916455,ph13931036827,94.6,20151008
1368162,phc18081309968,42,20151008
1283197,piaomiaoyun,288,20151008
577057,piaopiao518,94,20151008
1153689,pingping168,8,20151008
1279226,pk2015,40,20151008
1311685,plm0plm,499.6,20151008
1182037,plswyz,35,20151008
1404600,pny361545896,102.2,20151008
694033,power832,270,20151008
1165209,pp979p,94,20151008
1399888,pps1999,24.8,20151008
531983,pr2020,94.8,20151008
547285,pr2021,2142,20151008
1319731,pu116,2.6,20151008
1114495,pujie168,6,20151008
1182663,purplejjx2015,21800,20151008
1183499,q0068,3.2,20151008
1229763,q112936,4,20151008
1173374,q1160828117,0.2,20151008
1364828,q13610825251,28,20151008
1299563,q15909089788,2326,20151008
1406269,q15985781458,10,20151008
1368650,q18730609264,840,20151008
1395500,q41806279,2519.2,20151008
1207141,q793289114,0.2,20151008
1331808,q842155062,114,20151008
1283964,q867076727,2,20151008
1385040,q954922430123,2,20151008
1384371,qdh0797,1,20151008
1161618,qdshx2632,30,20151008
1203943,qi1219434269,1064,20151008
1228017,qian87981234,8,20151008
1281071,qianbao69,1.6,20151008
1139430,qiao201314,270,20151008
1294745,qiaoyanhui,471,20151008
1404416,qin86qin,89,20151008
1281239,qingxin88,1523.2,20151008
1174490,qingxiu888,11593.6,20151008
1290004,qiurongqi138,1.6,20151008
1336976,qixiaoxiao99,0.4,20151008
1316693,qj8988,32,20151008
1166058,qjh123,450,20151008
1321612,qjljg,116,20151008
537327,qjx777,6.2,20151008
847471,qjzxzh009,492,20151008
820254,qq101349,132,20151008
1328844,qq1121374400,48,20151008
1024903,qq1397711605,440,20151008
909497,qq165328203,20,20151008
1406568,qq1806016522,86,20151008
1286802,qq2548759525,2176.2,20151008
1378897,qq352919561,2.6,20151008
1307051,qq353985707,0.4,20151008
807051,qq365813385,3.4,20151008
1383260,qq369258147,0.2,20151008
1391194,qq402859992,0.2,20151008
1381616,qq421932605,400,20151008
1283914,qq463610021,76.8,20151008
1164668,qq495343936,618,20151008
1080483,qq532219816,412.2,20151008
1327147,qq554525655,1,20151008
1254364,qq57373679,428.4,20151008
1328882,qq654889730,24.4,20151008
1381935,qq674852346,2,20151008
1328876,qq814380939,110,20151008
1336643,qq841356374,105,20151008
1395613,qq84665636,10,20151008
1178183,qq917074215,51,20151008
1305147,qq972220017,6,20151008
1371617,qq992322583,3,20151008
1367332,qqq147258369,63,20151008
624527,qqq243643316,5.4,20151008
1349175,qqq421734062,16.8,20151008
1375597,qqq450115463,221.4,20151008
1337218,qqq814380939,133,20151008
1231548,qqygq116,0.2,20151008
1381286,qq被盗,6.4,20151008
1182235,qwe200245,36.8,20151008
1012450,r03559,8,20151008
1384099,r13559,680,20151008
1294191,ranxiao1990,44,20151008
1368527,rebuonder,4.4,20151008
1387890,redphoenix,14,20151008
1247836,reformwzp,6174.4,20151008
1086432,ren314484,1617.2,20151008
1405818,ren575797,0.4,20151008
891256,ren8396,32,20151008
1401310,ren91318,5970,20151008
886986,renjun987,91.2,20151008
1220078,rongrongjin,6544.4,20151008
1379821,rongyan9168,24.6,20151008
1210054,roy521,871.8,20151008
1304475,rsrm38161,224,20151008
1374500,ruirui20100806,551.8,20151008
1367224,ryp7777,324,20151008
1250832,s13589316,42,20151008
1260847,s297294496,2.4,20151008
1365149,san0711,830,20151008
1237092,sang365,180,20151008
1263571,sc0809,1401,20151008
1261340,sc1234,7.6,20151008
1376113,sdqs,49.4,20151008
361670,shengcai888,12,20151008
1303142,shihexiang0317,54,20151008
741809,shixiansheng,6,20151008
1287254,shiyan1206,2,20151008
1399187,shiyong10,208.6,20151008
1395659,shiyong7,40,20151008
1395640,shiyong9,80,20151008
1395390,shmilycat,10,20151008
368082,shuijing518,5053.8,20151008
1332142,shuke168,2,20151008
1376642,shuya,0.2,20151008
1297185,shy112233,62.6,20151008
1125947,sixiangfayi,1.6,20151008
1340786,sjm1478810,6810,20151008
215448,sk0016,2,20151008
1007654,sk870806,100,20151008
1382779,skypehopoo,3.8,20151008
1089665,sm5678,170.4,20151008
1370808,souffle,34,20151008
1311947,southpark,5006,20151008
1401790,ss13956959771,298,20151008
1381158,ssc1070620869,6,20151008
999106,sss337,10.8,20151008
409187,sun5588,24,20151008
767404,sun6583055,276.2,20151008
1297216,sun776495852,1020,20151008
1301627,sunshuo666,4,20151008
1247973,sunweining,20,20151008
1266854,sunxu,20,20151008
1324103,sunyadi888,380,20151008
1380154,sunyadi8888,380,20151008
1183808,swh1234,175,20151008
1376596,sxp12345,40,20151008
1281376,sy666999,440,20151008
1368898,sz7924945,70,20151008
879509,szaj888,980.8,20151008
1381468,szf885522,355,20151008
892386,tangshan858,24,20151008
907675,tangya,9.6,20151008
1374567,tao910888,840,20151008
351459,tea888,968,20151008
1266147,tenglong0002,4,20151008
1165729,tianji6666,10,20151008
1154565,tianjin518,340,20151008
1299369,tiantianyang,268.8,20151008
1269532,tianyou311,48,20151008
1171837,tielaohu888,10.6,20151008
978431,tigerjinhoo8888,4,20151008
1381319,tihui888,13938.6,20151008
906268,tingyu44,6280,20151008
1330998,tmac135,46.2,20151008
964590,tmac555,100.6,20151008
1389694,todoistobe,7.6,20151008
1374572,tryrgy,18,20151008
1192652,tsm1979,90,20151008
1335928,tt521531,240,20151008
1386401,twf456,1030.4,20151008
1223943,twyken1,549,20151008
1182545,txzdfbb0001,2,20151008
1188078,tyangtsimyou386,32,20151008
1075133,tym2014,564,20151008
1381356,tyu888888,158,20151008
1273817,tyx666888,17.6,20151008
1400311,un88880,226,20151008
1222715,under,1272,20151008
1325864,usamibbs,3125,20151008
1339137,vip15777,100,20151008
1335860,vip7722,600,20151008
1335947,vip9290,641,20151008
744413,vv789vv,2790,20151008
1394973,w1359w,484,20151008
1391056,w1526043502,90,20151008
1378087,w15922766875,5,20151008
1125561,w18289435176,54.8,20151008
1372324,w185294470,18,20151008
902096,w3107256,1261,20151008
1369582,w425340009,88,20151008
1107264,w594768528,12,20151008
1402253,w702666782,20,20151008
1341074,w7551,82.6,20151008
1176068,w7877960,258,20151008
1383062,w845695652,291.6,20151008
1263299,w971942125,0.2,20151008
1289200,w999999,2.4,20151008
1215205,w9s18y8hs18,4,20151008
1339083,wacp777,20,20151008
1219030,waf364972689,1040,20151008
1015909,wanc009,886.6,20151008
1027951,wanc800,1.2,20151008
1377125,wang0377,120.4,20151008
1405606,wang161263,50,20151008
1320643,wangbing8,285.6,20151008
1316216,wangrufa123,31.4,20151008
1275871,wangxiao72,8,20151008
1398707,wangyanling8888,160,20151008
1396430,wangzhe168168,2,20151008
1402503,wangzhen890815,0.6,20151008
1217169,wanjiange888,8.2,20151008
1293016,wanxinggong888,90,20151008
1376697,wbf15926805710,89.2,20151008
1138060,wdz999915,90,20151008
1375107,wei343572704,1.6,20151008
1383912,wei358358,0.8,20151008
740325,wei3796,54,20151008
1385107,wei870916,4,20151008
1399086,weifeng2738,0.6,20151008
809293,weigao1973,26,20151008
1288660,weimeipiju,372.4,20151008
1379499,weixianpaidang,4,20151008
1399104,weixiao5,9327.6,20151008
1297076,wenbin199102,4,20151008
1184488,wenbo0001,4,20151008
1043394,wencailing,280,20151008
1335908,wfacai9998,2800.6,20151008
1210559,wg188003,0.8,20151008
1273477,wgglgg,4368,20151008
1406192,wgq654321,16,20151008
1403734,wgr301,280.6,20151008
1220011,wh201298,32,20151008
1277274,wh666888,62.2,20151008
1383832,whlb0755888,558,20151008
511219,win5181,13,20151008
1403168,wjf18638865296,4,20151008
1394208,wjl5188,1.6,20151008
1332472,wjq王大帅,759.2,20151008
1259554,wl1622,464.8,20151008
1379867,wl535671549,114,20151008
1390967,wo55558888,3900,20151008
1298564,wo6789,400.4,20151008
1289229,wokai123456,48,20151008
978326,woyaozhong777,1914.2,20151008
1380734,woyipiaomiao,0.4,20151008
1394455,wpa123zm,6,20151008
1293866,wq2028,38758,20151008
1050046,wssbinbin580,60,20151008
491921,wsx33748,12,20151008
1327424,wszcx222,327,20151008
1378025,wu168,33.4,20151008
1061606,wu660668,154,20151008
1161236,wujiangze,20,20151008
1303306,wujiguo1979,8,20151008
1084878,wushun888,100,20151008
1162273,wutianwen001,250,20151008
1076177,wuwmiao13965,18.8,20151008
1265303,ww168,2887.8,20151008
1403283,ww2295689045,4,20151008
1314864,wwb321,50,20151008
496957,www900,24,20151008
1159585,wwzs258482267,18,20151008
1335975,ww甜甜,0.4,20151008
1343234,wxd19890810,44,20151008
1255429,wxw007,364,20151008
1366306,wxw18625077521,1224,20151008
1384184,wy168885,293.2,20151008
1390417,wy20141015,10,20151008
1394910,wy5681334,30,20151008
1378081,wyr1996,28,20151008
1247329,wyz2378,15,20151008
796424,wzb1800,1437.4,20151008
1399723,wzq2444,110,20151008
808884,wzq999wzq,8,20151008
1331771,wzqbdr,290,20151008
761714,x13930315314,6,20151008
1314377,x1596816913,88,20151008
1244708,x2432001,14.8,20151008
