用户ID,用户名,每日投注累积,日期
1157766,cdcd2016018,2,20151006
1375216,cgs152890,1.4,20151006
1337985,cgy8888,2,20151006
851289,chang9,4,20151006
1375912,chen5968462,2,20151006
1273445,chen8961788,11104,20151006
946694,chengwei2014,2,20151006
408513,chiqing959,8.6,20151006
1220116,chr2053,10,20151006
966772,chuancaizhong,2289,20151006
1376920,chw6767,1,20151006
1270989,chyz777,597.6,20151006
1261438,cj18956093775,598.2,20151006
1336441,cjd8888,4,20151006
827233,cjm666666,3268.4,20151006
1122100,cjx1234,62,20151006
1189773,ckik520,10.6,20151006
1186860,cl20140412,1,20151006
438008,cncn91,22.2,20151006
1337193,cnmei,80,20151006
1088832,control86,348,20151006
1289719,cpluck,0.8,20151006
1039279,cq2014888,8,20151006
1235677,cs3d发发,1160,20151006
1373210,csy29398863,434,20151006
734432,cubs169,6800,20151006
1365811,cuikun,20.2,20151006
1298185,cuixiang,2,20151006
875075,cxks517,4.6,20151006
1382103,cxlwin,201.6,20151006
1382806,cy10410935,1.2,20151006
1372682,cy19820215,1502.2,20151006
1247802,cyjx2015,56,20151006
1341123,czbqdy,86.2,20151006
916239,czd88787699,1692,20151006
1029896,czls888,2572,20151006
737987,czm16888,6675.6,20151006
1368287,d010203,3.8,20151006
1398802,dacai,50,20151006
299289,dafeng999,100,20151006
1116174,dage1288,28,20151006
1239228,dai13630450176,3363.8,20151006
1404631,daishuqi,4,20151006
1326986,dajunwoaini,412,20151006
1384778,dalongwudi,3,20151006
1404188,dalongwudi1,3.6,20151006
1084609,danger521,0.6,20151006
1397618,daomimi,0.2,20151006
1381260,dap123456,22,20151006
1192071,datiantalent,3060,20151006
1138491,dawei2018,1,20151006
897914,dazhi373,1782.8,20151006
956260,dct8888,0.2,20151006
917510,ddff222,2,20151006
754044,delong8,4,20151006
889045,dengsc03,11.2,20151006
1286329,df0371,10.8,20151006
1246340,dg15369853535,2,20151006
957165,dhj868dhj,110,20151006
907530,diguazhd0,2.8,20151006
1172044,dingdang4886,3846,20151006
278916,dingdatou110,80,20151006
947833,dingweige,200,20151006
1255986,ditayang,273,20151006
874989,dj3377,1078,20151006
882555,djf441224,0.2,20151006
1403175,djll888888,356.4,20151006
1169377,djx1688,11,20151006
1382183,dlf13930712228,0.4,20151006
887592,dm2009699,6,20151006
1385867,dmh123,2.4,20151006
1314095,dongsibo,796,20151006
1381177,dongyin918,324,20151006
1221732,dosa,641.6,20151006
1246165,douliang88,2,20151006
1295600,ds838,2.8,20151006
1404518,dudusam,41,20151006
1372090,duoneng,16.2,20151006
1259420,dvd010,13344,20151006
1325912,dxr2729134537,25.2,20151006
919780,dyllm666,9312.4,20151006
1336359,dzd312213390,8,20151006
869611,dzm934,400,20151006
1000114,ea554381,90,20151006
782391,eagle123,1348,20151006
1215209,easyearn,12,20151006
1295925,egn0thing,785,20151006
996988,erf547354275,6,20151006
1245064,ersha1314,2,20151006
791472,f2859122275,17.2,20151006
1316318,f80755281,3600,20151006
629232,fa1148,4.2,20151006
1224949,fa16868,3,20151006
1367156,fa78654,34,20151006
1216666,facai6888,54,20151006
1219414,fafa00120,139.2,20151006
1210151,fafa101018,34.6,20151006
626187,fafa8829,2,20151006
626188,fafa8830,4.8,20151006
1353517,fan349,168,20151006
560432,fangdongbai123,2,20151006
1393056,fanzhonghua,719.4,20151006
1397082,fbjk14,100,20151006
1294994,fdc858,30261.6,20151006
1239827,fdr2lyh,10,20151006
1284396,feifei1989,82.2,20151006
1150678,feiyuld,90,20151006
1404894,feng31233333,0.4,20151006
723870,fenghuangren6,300,20151006
1088174,fengliu20070214,70,20151006
1379944,fengwan1119,20,20151006
1391026,fengzi28368,0.6,20151006
856710,fff570,2232,20151006
941045,fff888zzz,8,20151006
1333577,fff9988,196,20151006
1248374,fg34518,572,20151006
1404423,fgx1015,66,20151006
1322475,fg雪儿,8,20151006
1388244,fh0539001,8,20151006
651945,fh18750,14.4,20151006
1016647,fh2285,120,20151006
382363,fhcaihong,2,20151006
983494,fhl2468,1146.2,20151006
1016240,flt8889,520,20151006
1228462,flying,166,20151006
868674,frank108,13.4,20151006
1300494,ftype55,62,20151006
792968,fulushou,13.8,20151006
803268,fuman2013,0.2,20151006
885167,fuyang008,170,20151006
1391972,fxbb007,106,20151006
1235261,fyb56700,373,20151006
1112951,fyhbihai,15.8,20151006
1376621,fyjbaobei,100,20151006
594943,fzy990,2,20151006
1338123,g15703897681,0.8,20151006
1381373,g18500211986,6,20151006
1275733,g673825139,1200,20151006
1314067,gao678,0.8,20151006
905744,gaogao3444,9.6,20151006
1365138,gaoru2015,0.4,20151006
1109722,gb83932996,8,20151006
1031035,gbl691407543,14,20151006
1087535,gcx900307,520,20151006
1385017,geiqian886,585,20151006
1222309,gen5260443,9,20151006
1238250,gfdsa8898,87.4,20151006
1374954,gg031122,172,20151006
1018204,ggg2636836694,10,20151006
1319018,gggjia1,27,20151006
1103371,gh13934653257,4,20151006
972814,ghh22222,33,20151006
1372838,gjh2787068,2.8,20151006
1064683,gllz123456,5,20151006
1381848,goudan,283.6,20151006
1374953,gp0205,4,20151006
1364197,guilin520,0.6,20151006
1404869,guo8661,108,20151006
1170153,guo8704,2965.2,20151006
1387035,gx83914,6,20151006
1404442,gxd518,10,20151006
1088896,gxw2015,22,20151006
1405440,gy1341986,46,20151006
1379762,gy5777,12128,20151006
1388123,h1070930483,0.8,20151006
1404083,h18696577351,60,20151006
965415,h2345g,4,20151006
1108285,h55307,1938.2,20151006
1106185,h643886141,4.6,20151006
549712,h845637552,20,20151006
1387997,hai19870730,2,20151006
1400173,hai389750851,462,20151006
1152651,haier4030,0.6,20151006
913726,haifeng006,14,20151006
1037204,haina4499,0.6,20151006
1262640,han900619,792,20151006
790292,handun11168,114,20151006
1264409,hanggg4645,4,20151006
1149650,hanjingxi,2,20151006
720667,hao808,10,20151006
1197107,haohao123123,1516.8,20151006
1396623,haole360,38,20151006
1271805,haoyun121,0.6,20151006
774478,haoyun7459,108.4,20151006
1221884,haoyun919818,14,20151006
1305594,hc123,0.8,20151006
1286370,he4441,0.4,20151006
820501,hehua666,2,20151006
931005,helloyao8,1361.8,20151006
1074743,heng444,2,20151006
955205,hermant99,3,20151006
1366890,hg6137,52,20151006
1382718,hgq123456,12,20151006
1041560,hhj3893590,274,20151006
1383686,hilly,10,20151006
1404396,hllb80,0.2,20151006
867511,hm1368484,7.4,20151006
788298,hngxf007,2,20151006
1341611,hongqixdd666,1300,20151006
1336833,hongyan1188,3614,20151006
1312913,houlz888,18,20151006
1285855,houwl516888,16,20151006
1402947,houziwxz5911,418,20151006
1294751,hqc1314,24,20151006
1195705,hsh发发,4,20151006
1400464,huang168110,12.2,20151006
1391146,huang7758,0.2,20151006
1368857,huangganhu,2,20151006
1403326,huangganhu1,18,20151006
914730,huazhou1027,15478.4,20151006
1403993,huics12345,14,20151006
1272643,huihui558,50.4,20151006
1077112,huozhoucike,3092,20151006
1309234,hxt218,2,20151006
1402445,hxw1202hxw,2,20151006
1224350,hy461833708,8,20151006
844584,hyw090319,1,20151006
1377857,hzwjcbn,1.2,20151006
780535,ice916,2777.6,20151006
1112839,id7128,1118.6,20151006
1385209,ihrr,10,20151006
1096246,ily2004,200,20151006
1287178,iq6666,34,20151006
1328264,j15862065473,1.4,20151006
971136,jack006,2,20151006
405130,james1986112,4,20151006
1002798,janejane,108,20151006
984785,jaymi5088,6,20151006
896847,jcsk189,28,20151006
1192247,jcsk558,16,20151006
1270185,jeef7896,89.6,20151006
807227,jenhoo8,0.6,20151006
1375047,jhb8811870,6,20151006
1298139,jhood2015,2,20151006
1221179,jia808,161,20151006
1392784,jianggl888,6,20151006
1376331,jianna2015,28.8,20151006
1372507,jiaozigege,1692,20151006
1298944,jiayun198725,90,20151006
1375975,jibaian2015,4,20151006
1294779,jie51888,10,20151006
858980,jin168188,621,20151006
1379940,jinbao,1159,20151006
1382241,jing52268442,756,20151006
1295399,jinkun,9,20151006
1281066,jinzhao88888,620,20151006
1201810,jinzinet,44,20151006
875960,jiuyou520,46,20151006
721782,jixv7773,500,20151006
1306868,jlsccs,40,20151006
1257848,jm2133,0.6,20151006
1303211,jodiry,58.8,20151006
553834,jsj888,4.2,20151006
1237494,jugg,8,20151006
1082357,junlin168,52,20151006
1368278,jw19961029,3414.8,20151006
1279729,jw785138819,208,20151006
1329257,jxry880,1.8,20151006
1162773,jxyshouji666666,2,20151006
1403958,jyx888,0.8,20151006
1288368,k512858031,1.2,20151006
971554,k57k2188,4,20151006
1013479,kane888,3640,20151006
1392413,kanyufei123,2.8,20151006
340481,kevin0,70,20151006
1307724,kf95888,16.2,20151006
1381244,kim19821016,40,20151006
1382101,kimi810204,100,20151006
724522,king201299,1.6,20151006
1391647,king723,6,20151006
1243801,kk741756259kk,27,20151006
1340164,kkerr88888888,2,20151006
380680,kkitx0088,10.4,20151006
1336029,kkk12345,21.8,20151006
1280564,kkkssss,7459.2,20151006
778672,klcha888,1,20151006
1277235,kobe226620,1,20151006
1280078,kokas,165.6,20151006
1368314,kongxin,2,20151006
1378586,kp57240,1,20151006
1400247,kuddy521,72,20151006
1101671,kws9999,548,20151006
1271658,l147192223,20,20151006
1289264,l149318,0.2,20151006
1309252,l313259383,190,20151006
1404741,l516799266,7219.6,20151006
1192185,l741497008,1,20151006
1402049,l7633557l,33.2,20151006
1255016,l850391083,426,20151006
1238175,l915434666,4.4,20151006
1205962,lac920429,20,20151006
929171,laishixion,14,20151006
953567,lakei168,30,20151006
1114629,laohebc,10,20151006
1261443,laoshulaoshu2015,354.4,20151006
1325031,law980078833,916,20151006
896650,lay988,4,20151006
1303434,lb326140884,94.8,20151006
1046193,lba7366,530,20151006
1393655,lbfwan123456,10,20151006
1214334,lbl188,130.4,20151006
1011674,lbw2014,8,20151006
1162305,lc588888,1,20151006
1328063,lcj888,2,20151006
1373591,lcl1688,305,20151006
1404365,lcr2015,665.4,20151006
1381336,lcz171613,34,20151006
1169847,ldd4397096,6,20151006
1191445,lei2538439995,1735,20151006
991755,lengleng,111.2,20151006
1061720,lesdeinseiman,2.2,20151006
387177,letou011,560,20151006
1398851,leyan918,2507.6,20151006
1203131,lfd2010,409.6,20151006
1237760,lfqr5201314,730.8,20151006
1270779,lgp19820626,2,20151006
1190309,lgz952325481,6,20151006
1268850,lh00001,2,20151006
1164943,lhm654321,74,20151006
1339549,lhn0214,4,20151006
1040865,lhxp667,920,20151006
1402544,li1323589,152,20151006
1369925,li15935377452,18,20151006
1093796,li635rou,4,20151006
958264,li760830,36,20151006
1265615,liangxyh,1006,20151006
1188444,lige110,1,20151006
1211802,lihaidong1981,8566,20151006
1297376,lihua0906,8841.4,20151006
1339206,lijian253100755,4,20151006
1221527,likejia,322,20151006
704734,likely520,47.2,20151006
1398525,lilan,4,20151006
1107289,limengjianjian,1370,20151006
1387767,linbo19930205,77.6,20151006
1150209,linwei1,182,20151006
1399500,linyan775577,5.4,20151006
1364839,linzexu888,70,20151006
1191444,liu0011,2,20151006
1374062,liu158224390,91,20151006
1338710,liu8325240,2626,20151006
1100931,liubao11,1562.2,20151006
1324104,liufei289885217,35,20151006
956914,liuhui781201,24,20151006
1380876,liujiawei0000,14,20151006
1245569,liuq820419,58,20151006
1316597,liutao1226,6,20151006
1072331,lixiankun2011,2,20151006
1269793,lixiaopeng,42,20151006
1381369,lixinliu1,6,20151006
1239395,lixueqing888,64,20151006
1400050,liyang001,4,20151006
1205188,liyatss,44,20151006
1398261,lizhenliang88,0.4,20151006
1394351,lizhichonglai,7266,20151006
1305944,lj15692609458,210.8,20151006
1275935,lj18582418866,2.4,20151006
1230594,ljp868866lp,0.4,20151006
1403555,lls888999,75.4,20151006
896842,lm0827,3751,20151006
1394216,lmn美,256.8,20151006
1322929,lnc910741217,4,20151006
1404914,lnjp95757821,0.4,20151006
1300825,locus689,18,20151006
1376306,loliipop521,81.6,20151006
390587,lolo222,6,20151006
1386641,longshanquan,13,20151006
1398833,loverkahan,3,20151006
1236538,lq320049999,60,20151006
1381575,ls19841111,4,20151006
1262489,lsj243059,1,20151006
1340498,lsyccc666,4,20151006
1394841,lucky8888,10,20151006
1199207,lulover168,28,20151006
1281377,luowen1987,0.8,20151006
1291377,lushaofeng,0.4,20151006
1163454,lushuxing,34,20151006
623675,lx196625,18,20151006
1388682,lx925444608,15,20151006
1338330,lx990521,1030.4,20151006
1375744,lxd888888,5.2,20151006
1339293,lxj8188,12,20151006
1278708,lxjzqr,300,20151006
1003429,lxp102089,1,20151006
1378099,lxs726,6.8,20151006
1277812,lxzjf1314,2,20151006
1373366,lydyz36264,2165,20151006
889410,lynn1113,1039,20151006
1301072,lyp529929,104,20151006
1122996,lzx816629,9.4,20151006
1396992,l冷婵,2,20151006
1401037,m159688,200,20151006
1404796,m8881888,38,20151006
1301418,ma1983,20,20151006
1300849,ma6675,40,20151006
1229295,macal888,832,20151006
1277586,mahao002,8,20151006
1122278,maliy82,40,20151006
1202810,mao83win692yoyo,12.8,20151006
1396879,maoxiongfh,2609.2,20151006
1268595,maxiaohua,229.6,20151006
1229770,mayangjian001,15.2,20151006
1336755,maying888,240.6,20151006
104905,mbfuqi,1,20151006
630392,mblsjjj,80,20151006
719625,mc4u4168,0.4,20151006
1287814,md998,1620,20151006
1399746,meiyuxs,218,20151006
1404495,meng73180,1.6,20151006
1309102,mengda518,224,20151006
1397090,mg拥抱,9,20151006
1147306,mifanfan006,6.4,20151006
1370278,mikksss,0.2,20151006
1239239,mildsevenxn,120,20151006
1158716,misiwang,0.4,20151006
1308155,mjb2615255,417.6,20151006
723673,mjz2444,3.4,20151006
1400325,ml1313,2.2,20151006
1221616,mlj8889,6,20151006
1379927,mm121,151.2,20151006
871355,mm150350,10,20151006
1195758,mm520,3.6,20151006
1380968,mm569426763,0.8,20151006
749441,mmgg025,12,20151006
809172,mmgg3377,8,20151006
1270914,mohickerhs,350,20151006
1385462,moli,5.2,20151006
1372594,mosh0618,4.6,20151006
899899,mrj2013,7641,20151006
1191099,muxiaoquan598,180,20151006
1385853,muyiyang,133.4,20151006
1398784,mw54321,1278,20151006
1314608,mxfei605201,4,20151006
1396123,myf1234,142.2,20151006
777559,myp19880512,5.6,20151006
1007973,mztysh,0.2,20151006
1259748,naonao2014,8.2,20151006
864121,nature666,50.4,20151006
1281165,nb666888,48,20151006
1206563,ningning7012,3,20151006
1091792,ningning9999,4,20151006
919265,nini5656,2730,20151006
1331171,nqj145145,2,20151006
1299636,nvqiangren,4,20151006
1247765,ok279323093,78,20151006
1393863,okok2015,113.8,20151006
1090936,oldblackyy,400,20151006
1278812,ony666,612,20151006
1062467,out62322,6,20151006
1229663,p11480,58.8,20151006
1235208,p15210,4198,20151006
1068327,p2455003959,8,20151006
1370373,pandeng8888,2,20151006
1385104,pangzi0066,0.6,20151006
848535,paradox1,1,20151006
1373761,pb黄8298,180,20151006
1073767,penglai6688,18,20151006
1366928,pgy260,8,20151006
916455,ph13931036827,52.8,20151006
1224223,ph158nb1,10,20151006
1368162,phc18081309968,34.2,20151006
1162926,phf1835427,0.2,20151006
1368652,piao5678,14,20151006
1244453,pingan284,306.8,20151006
1364079,pingguo88898,1.6,20151006
1153689,pingping168,10,20151006
1279226,pk2015,2,20151006
1311685,plm0plm,376,20151006
1404600,pny361545896,145,20151006
1004377,pohaizi,22,20151006
1395384,poiuyt111,0.8,20151006
694033,power832,100,20151006
1399888,pps1999,0.8,20151006
531983,pr2020,61.6,20151006
547285,pr2021,996,20151006
1397729,pslg18935562534,0.4,20151006
1319731,pu116,1.6,20151006
1182663,purplejjx2015,20175,20151006
1372806,pxx992469687,2,20151006
1306312,q1134524900,3.6,20151006
1173374,q1160828117,3,20151006
1368650,q18730609264,3850,20151006
1299640,q278346815,1.2,20151006
1340530,q415330643,50,20151006
1395500,q41806279,987,20151006
1211817,q571072448,0.8,20151006
877109,q734848114,1.4,20151006
1207141,q793289114,1,20151006
1283964,q867076727,2,20151006
1379490,qb1422094891,2.8,20151006
1311526,qhb1234567,2,20151006
1203943,qi1219434269,552,20151006
1380283,qian2015,0.2,20151006
1281071,qianbao69,5.4,20151006
1243478,qiancheng0211,2,20151006
1139430,qiao201314,200,20151006
1294745,qiaoyanhui,474,20151006
1404416,qin86qin,118,20151006
1174490,qingxiu888,9677.4,20151006
1279437,qiu550550,2,20151006
1177303,qixianfeng823,0.6,20151006
1166058,qjh123,176,20151006
820254,qq101349,978.6,20151006
1328844,qq1121374400,30,20151006
1304757,qq113515,19,20151006
1386355,qq13583328629,0.6,20151006
1320847,qq13832344620,120,20151006
1024903,qq1397711605,106,20151006
1173141,qq200699785,200,20151006
1382203,qq2278136098,1,20151006
1286802,qq2548759525,0.8,20151006
985807,qq262744919,10340,20151006
1378897,qq352919561,6.6,20151006
1307051,qq353985707,0.2,20151006
1399989,qq372473264,23.2,20151006
1333793,qq381985220,59.6,20151006
1371852,qq383340053,37.2,20151006
1391194,qq402859992,0.8,20151006
1116040,qq416196984,792,20151006
1370606,qq44889,8,20151006
1341294,qq450115463,175,20151006
1392835,qq4523490,10,20151006
1164668,qq495343936,362,20151006
1301521,qq506495751,12.6,20151006
1080483,qq532219816,58.8,20151006
1386202,qq535835304,1,20151006
1327147,qq554525655,6,20151006
911396,qq5677820,2330,20151006
1287004,qq634099598,0.4,20151006
1193270,qq78789,0.6,20151006
1328876,qq814380939,503.6,20151006
1402512,qq83213874,38.4,20151006
1372000,qq837928485,0.6,20151006
1336643,qq841356374,110.6,20151006
1395613,qq84665636,18,20151006
1366578,qq85877536,0.4,20151006
1178183,qq917074215,57,20151006
1349175,qqq421734062,11.4,20151006
1374664,qqq56435869,2.4,20151006
1337218,qqq814380939,65.4,20151006
1152697,qqwe8904,0.8,20151006
999075,qsx518,25,20151006
1375150,quanxinfei,24,20151006
1147728,qzx7531,2,20151006
1012450,r03559,12.8,20151006
1384099,r13559,500,20151006
1247836,reformwzp,6217.2,20151006
1086432,ren314484,30,20151006
1401310,ren91318,12852,20151006
886986,renjun987,349.6,20151006
1340852,rexue25,0.8,20151006
1220078,rongrongjin,7466,20151006
802227,rosehao888,1,20151006
1210054,roy521,804.2,20151006
1404390,ru13484694082,0.4,20151006
1374500,ruirui20100806,619,20151006
1274644,ruyan,2,20151006
1367224,ryp7777,720,20151006
1214719,rzc002011,1050,20151006
1260847,s297294496,59.8,20151006
1298508,s89717015,1016,20151006
1365149,san0711,440,20151006
1237092,sang365,197,20151006
1200607,sb2015,0.4,20151006
1263571,sc0809,551.6,20151006
1261340,sc1234,1020.6,20151006
1376113,sdqs,0.2,20151006
1173942,sgf321,270,20151006
1246149,sh520,281,20151006
1177132,shangzl,2,20151006
1157519,shanquancn,8,20151006
1309029,shaohui8,90,20151006
361670,shengcai888,6,20151006
1237050,shijietaichao,443.6,20151006
741809,shixiansheng,12,20151006
1287254,shiyan1206,2,20151006
1399187,shiyong10,76.4,20151006
1395659,shiyong7,10,20151006
1395640,shiyong9,80,20151006
1335726,showtimehy01,8,20151006
1382499,showtimehy02,8,20151006
1385725,showtimehy03,8,20151006
1389814,showtimehy04,10,20151006
1396364,showtimehy05,10,20151006
1400015,showtimehy06,2344,20151006
368082,shuijing518,4217.4,20151006
1332142,shuke168,50,20151006
1273995,shuxiaohui,41.8,20151006
1264472,shuyang155,0.4,20151006
1107800,sisi158,6,20151006
1340786,sjm1478810,13291.6,20151006
215448,sk0016,4,20151006
1007654,sk870806,42,20151006
1377346,2157640,0.4,20151006
1089665,sm5678,1.2,20151006
226032,sohu95,140,20151006
1290800,song1044255590,9,20151006
1224596,song666888,1.4,20151006
1324468,sorry5320,14,20151006
1401790,ss13956959771,34,20151006
1381158,ssc1070620869,5,20151006
1298976,sssssss11,15.2,20151006
1308464,starwei1976,2604,20151006
1391379,strman,53.6,20151006
1390220,suibianwo888,14.4,20151006
780314,suixin958,1,20151006
1404068,sun13273339208,0.2,20151006
767404,sun6583055,0.2,20151006
1334692,sun741852,0.2,20151006
1297216,sun776495852,1040,20151006
1324103,sunyadi888,50,20151006
1380154,sunyadi8888,50,20151006
1166310,swanky1983,33,20151006
874699,sxf2013,0.8,20151006
879509,szaj888,13096.4,20151006
1381468,szf885522,1780.2,20151006
1334619,tang452,6,20151006
892386,tangshan858,24,20151006
907675,tangya,300,20151006
1384046,tangyuan222,2,20151006
1374567,tao910888,40,20151006
351459,tea888,982,20151006
1398036,thc535583474,118,20151006
1382077,tian139132,6,20151006
1400634,tianjun886,0.4,20151006
1299369,tiantianyang,268.8,20151006
825417,tianxia3012,18,20151006
1120452,tianya555,6,20151006
1269532,tianyou311,48,20151006
1171837,tielaohu888,57.6,20151006
1381319,tihui888,0.2,20151006
906268,tingyu44,900,20151006
1330998,tmac135,104.4,20151006
964590,tmac555,554.8,20151006
1389694,todoistobe,24.2,20151006
1192652,tsm1979,168,20151006
1335928,tt521531,102,20151006
1402316,ttg1157612532,14,20151006
1378827,tutuhaha,1284,20151006
629890,tututata,2,20151006
904876,tvb0010,10,20151006
1386401,twf456,1128,20151006
1223943,twyken1,2979,20151006
887153,txl2013,827,20151006
1389012,txy123,2,20151006
1374882,ty1027,18,20151006
862170,ty8276,26,20151006
1188078,tyangtsimyou386,18,20151006
1381356,tyu888888,46,20151006
1273817,tyx666888,44.2,20151006
1400311,un88880,296,20151006
1325864,usamibbs,17512,20151006
612844,vip00119,2,20151006
1375931,vip0810,6,20151006
1253737,vip2226,0.2,20151006
1380923,vip6616,1,20151006
1394918,vip66666,20,20151006
1335947,vip9290,207.8,20151006
744413,vv789vv,574,20151006
1300928,w113720,2,20151006
1400971,w122333434,1.4,20151006
1394973,w1359w,188,20151006
1395360,w151346,4.6,20151006
1071279,w15152112239,2,20151006
951731,w15213481586,7.2,20151006
1391056,w1526043502,285.4,20151006
1372324,w185294470,12,20151006
902096,w3107256,566.4,20151006
1369582,w425340009,40,20151006
1369459,w45641925,80,20151006
1232150,w463826899,131.2,20151006
1107264,w594768528,13.8,20151006
1341074,w7551,30.4,20151006
1377921,w765192048,0.8,20151006
1176068,w7877960,87.4,20151006
1383062,w845695652,12,20151006
1230582,w85615863,1,20151006
1263299,w971942125,0.4,20151006
1215205,w9s18y8hs18,8,20151006
1219030,waf364972689,135,20151006
1376396,wan117639823,2,20151006
1015909,wanc009,1,20151006
1027951,wanc800,616.4,20151006
1404972,wang184816,18,20151006
