用户ID,用户名,每日投注累积,日期
1371611,七文,184,20151003
1105222,aaaaa138,180,20151003
1139430,qiao201314,180,20151003
1275741,土豪哥,180,20151003
1257254,yangguiqin,179.2,20151003
1392571,纳纳纳纳,179.2,20151003
1178183,qq917074215,178.8,20151003
1308409,jxy2733273073,176,20151003
1299903,胡子,175.6,20151003
1307724,kf95888,175.2,20151003
1278708,lxjzqr,175,20151003
1343113,zz15016862478,174.4,20151003
1400710,用户名1,172.8,20151003
819760,a916164,172,20151003
1367690,彩神123,172,20151003
1288660,weimeipiju,170.4,20151003
1327951,z15910107065,168.2,20151003
1177025,猫小姐,168,20151003
1391972,fxbb007,168,20151003
1400311,un88880,168,20151003
874989,dj3377,166.4,20151003
547283,yadd000,166,20151003
1268714,周游各地,166,20151003
1336755,maying888,165.8,20151003
862187,wuhukaixin,164,20151003
1304654,a692672,164,20151003
1379470,lf13485250363,164,20151003
1402896,w8945880777,162,20151003
357207,asd9898,160,20151003
915090,qq914383455,160,20151003
1150678,feiyuld,160,20151003
1265303,ww168,158.2,20151003
1200607,sb2015,157,20151003
1192071,datiantalent,156.8,20151003
1174431,juggbug,154,20151003
757593,singer88,153.6,20151003
1261927,神算天命,153.4,20151003
1328264,j15862065473,152,20151003
1082784,aakk123,146.4,20151003
1374201,突然不想你,146,20151003
1100062,yzx56789,145.2,20151003
1239491,wyl168,141.2,20151003
1371308,wang4811,141,20151003
1165209,pp979p,140,20151003
1232909,gongansong,140,20151003
1288971,hzlzsy2015,140,20151003
1394985,百里屠夫,140,20151003
1401790,ss13956959771,140,20151003
547285,pr2021,138,20151003
896847,jcsk189,138,20151003
1369708,liyahui,138,20151003
1391406,雷迪嘎嘎,137,20151003
999365,zg111110,136.4,20151003
1373761,pb黄8298,136,20151003
1381286,qq被盗,136,20151003
104905,mbfuqi,134.4,20151003
1402691,一不知道一,133.4,20151003
1334738,葛坤1234,132.2,20151003
1385853,muyiyang,132.2,20151003
1336538,我来踩踩,132,20151003
1221179,jia808,131,20151003
1365582,军魂,128,20151003
1244874,kakeru65,127,20151003
1377066,李大本事,126.4,20151003
705449,zhw666,126,20151003
1340164,kkerr88888888,126,20151003
1223437,chr2055,124,20151003
1374587,大运之年龙行天下,123.2,20151003
940460,langzi618,120,20151003
1182663,purplejjx2015,120,20151003
1257612,许子920761935,120,20151003
1304757,qq113515,120,20151003
1061833,zn521111,118.6,20151003
1366455,陈总,118.6,20151003
914787,zjx1019,116.8,20151003
1383689,烟花烙清荷怨,116,20151003
1398329,chen986334,116,20151003
1399375,af3117915,115,20151003
1276054,zl666999,114.8,20151003
1298564,wo6789,114.6,20151003
1379053,cb666528,112,20151003
1380315,永娟946586,112,20151003
1397082,fbjk14,112,20151003
1290039,j949172273,110,20151003
1199754,zkx1990,108.6,20151003
438008,cncn91,108,20151003
1114446,zhangnuan917,108,20151003
1237092,sang365,108,20151003
1378099,lxs726,108,20151003
1281066,jinzhao88888,106,20151003
1364713,江湖小虾米,106,20151003
1393279,中南大学主任,106,20151003
1280078,kokas,105.6,20151003
1294693,奋斗的小鸟,105,20151003
1295600,ds838,104.8,20151003
1398385,大财迷,104.2,20151003
1275935,lj18582418866,103.6,20151003
1202368,懂得,102.8,20151003
957165,dhj868dhj,102,20151003
1224398,永永,102,20151003
1291107,gaoxu770309,102,20151003
1398036,thc535583474,102,20151003
1219165,wen7771,101.6,20151003
875960,jiuyou520,100,20151003
893371,yubao077,100,20151003
991223,xian5705,100,20151003
1377887,无心1501590098,100,20151003
1379785,zhuren888,100,20151003
1380794,不当老大好多年,100,20151003
1382016,陈宁华,100,20151003
1398802,dacai,100,20151003
984785,jaymi5088,99,20151003
1105371,yadd0377,99,20151003
1219414,fafa00120,96,20151003
1255429,wxw007,96,20151003
1391056,w1526043502,96,20151003
1275272,zhangtian660129,94.6,20151003
1200001,a4575975,94.2,20151003
1262814,zha1234,92.2,20151003
1380742,人在天涯40666,92,20151003
1394692,老兵,92,20151003
1379809,再见青春,91.8,20151003
1114629,laohebc,91.4,20151003
1255158,李a18888,91.2,20151003
1303434,lb326140884,90,20151003
1303799,asako,90,20151003
1384778,dalongwudi,90,20151003
1385945,漆黑的狼窝,90,20151003
1394844,唯一明,90,20151003
1254459,a6666,88,20151003
1310872,默读的春天,87.6,20151003
1045885,zhoushuangyan80,87.2,20151003
1309124,kkw12345,86.4,20151003
1400457,aa1065237533,86.2,20151003
1111558,aa5310,85.6,20151003
937754,moxun2013,84,20151003
1176898,fjytjpqx,84,20151003
1286369,djx1712,84,20151003
1295399,jinkun,84,20151003
1298944,jiayun198725,84,20151003
1308433,夜听风夜,84,20151003
1371667,星星6154763,84,20151003
1283995,风痕mjy,82,20151003
1340348,a18357389756,81.4,20151003
1373598,知足wang,81,20151003
340481,kevin0,80,20151003
793347,a2014a,80,20151003
873747,cntv11,80,20151003
1234905,飞扬教练,80,20151003
1278270,fhcp68027209,80,20151003
1367156,fa78654,80,20151003
1393449,aa1066010646,80,20151003
1299896,cctv8800,79.6,20151003
1224596,song666888,78.4,20151003
1294859,qq1033437540,78,20151003
1328844,qq1121374400,78,20151003
1337990,我是多余人,77,20151003
1401460,林禹汐,76.4,20151003
790292,handun11168,76,20151003
1312970,bingo1500,76,20151003
774478,haoyun7459,75.2,20151003
1394216,lmn美,74.8,20151003
1239811,zk13568086361,74.6,20151003
1330998,tmac135,74.6,20151003
1024903,qq1397711605,74,20151003
1115493,zjw829,74,20151003
1238287,神一样的存在,74,20151003
1241730,shaoshiyao2013,74,20151003
1294751,hqc1314,74,20151003
1333209,包289866,74,20151003
1400026,流水行云zt,74,20151003
1331989,yh835,73.6,20151003
1081414,daming1125,72,20151003
1255016,l850391083,72,20151003
1289081,风的寂寞云知道,72,20151003
1380625,薛妞妞18,72,20151003
1391436,闽星,72,20151003
1369792,a6660666,71.6,20151003
850951,h17186,70,20151003
986967,ccx3636,70,20151003
1338692,ckbuguniao,70,20151003
593736,gg7798,68.8,20151003
1261443,laoshulaoshu2015,68.6,20151003
1402512,qq83213874,68,20151003
1402956,好运连连伴我行,68,20151003
1316100,yiqieguoqu1229,67,20151003
1275871,wangxiao72,66,20151003
1328876,qq814380939,66,20151003
1399862,baishifa1990,66,20151003
1184613,yige888888,64,20151003
1189436,ygss15234359241,64,20151003
1279259,zxf13903579078,64,20151003
1361391,ilyxf10000,64,20151003
1397011,xm125574255,64,20151003
1391394,whj168,63.2,20151003
1367811,zhu1809551,62,20151003
1300896,aidou158,62,20151003
1339137,vip15777,62,20151003
1387035,gx83914,62,20151003
1228038,huchenghui,60,20151003
1247507,tentythree,60,20151003
1287406,z15935991314,60,20151003
1289792,bing1314521,60,20151003
1307105,波波abc,60,20151003
1337552,gz88815,60,20151003
1369384,ilylcy,60,20151003
1371982,神马东东,60,20151003
1380075,ccb13834396936,60,20151003
1398291,聪明的笨蛋4,58.8,20151003
1281964,xx835,58,20151003
1382576,日福彩主任孙女,58,20151003
1287916,flj0002,56,20151003
1397414,bosslee,55,20151003
1036382,apap8888,54,20151003
1191099,muxiaoquan598,54,20151003
1399761,lxl6688,54,20151003
1272515,b122032297,53,20151003
1382223,梅红磊3,52.4,20151003
1169377,djx1688,52.2,20151003
1016240,flt8889,52,20151003
1217761,大浪淘沙2580,52,20151003
1287678,a464519762,52,20151003
1338677,海阔天空1,52,20151003
1375387,寒绪03,52,20151003
802668,xw6688a,51.2,20151003
1273817,tyx666888,51.2,20151003
867511,hm1368484,50,20151003
1225420,鑫莹,50,20151003
1239395,lixueqing888,50,20151003
1332142,shuke168,50,20151003
1340456,做嗳做的事,50,20151003
1377774,xuzhang339,50,20151003
1402544,li1323589,50,20151003
1369582,w425340009,49,20151003
626187,fafa8829,48,20151003
1275859,fengvsfan555,48,20151003
1394400,博彩皇帝摩尔,48,20151003
1308452,yuanyong1118,46.8,20151003
1067500,xiaozhang5188,46,20151003
1260847,s297294496,46,20151003
1371910,胡新1314,46,20151003
1401661,qq328665,46,20151003
1398075,妍妍727,44.6,20151003
1301072,lyp529929,44,20151003
1373491,a877890477,44,20151003
1400464,huang168110,44,20151003
1244125,qq799474711,43.2,20151003
1364720,xiao飞哥,43,20151003
1403190,maqingrong,43,20151003
1391416,小呆呆,42.8,20151003
541489,zhuchaohu123,42,20151003
1372635,沈丽美88,42,20151003
1398828,小西斯one888,42,20151003
1391030,张浩19940,41.6,20151003
1336268,钱来疯,41.2,20151003
1273962,z296909938,41,20151003
1372092,皓月清风888,41,20151003
1381406,angus1112,40.8,20151003
960577,fh1670293907,40.2,20151003
700530,ad88015,40,20151003
909497,qq165328203,40,20151003
1007654,sk870806,40,20151003
1122278,maliy82,40,20151003
1148511,x741119,40,20151003
