用户ID,用户名,每日投注累积,日期
827233,cjm666666,2256.4,20151004
438008,cncn91,15.4,20151004
1239216,comixqixin,0.6,20151004
1315951,conglinbao,30,20151004
1289719,cpluck,0.4,20151004
1162018,cptz858,936.4,20151004
1039279,cq2014888,12,20151004
963050,crazyjunjia2014,1593.6,20151004
1235677,cs3d发发,880,20151004
734432,cubs169,5000,20151004
1365811,cuikun,9.4,20151004
1382103,cxlwin,0.8,20151004
1382806,cy10410935,2,20151004
1372682,cy19820215,416.4,20151004
1247802,cyjx2015,40,20151004
1101670,cyl8898,552,20151004
1304610,cymazgs,4,20151004
916239,czd88787699,624.4,20151004
1029896,czls888,3698,20151004
737987,czm16888,17012,20151004
1371899,czy137132,498.4,20151004
1398802,dacai,60,20151004
1116174,dage1288,51.2,20151004
1239228,dai13630450176,232,20151004
1326986,dajunwoaini,606,20151004
1384778,dalongwudi,48.8,20151004
1219383,damoxiaoyan,0.8,20151004
1084609,danger521,0.2,20151004
1402584,daohaodeshi,1191.4,20151004
821262,daosange2013,1440.6,20151004
1192071,datiantalent,257.6,20151004
917510,ddff222,2,20151004
1401309,deng12,1,20151004
1369520,dengquan,3,20151004
889045,dengsc03,11.2,20151004
670869,dexuanhe,20,20151004
1246340,dg15369853535,2,20151004
957165,dhj868dhj,142,20151004
1172044,dingdang4886,2374,20151004
278916,dingdatou110,70,20151004
1288143,dissummer,2,20151004
874989,dj3377,1.8,20151004
882555,djf441224,5.6,20151004
1403175,djll888888,2201.6,20151004
1169377,djx1688,36.2,20151004
1189051,djzhao1986,0.8,20151004
1385867,dmh123,2.4,20151004
1314095,dongsibo,1100,20151004
1381538,dongxiansheng,1.2,20151004
1246165,douliang88,2,20151004
1294950,ds3244,0.2,20151004
1295600,ds838,61.2,20151004
1399568,dubobuhao,24,20151004
1372090,duoneng,3.8,20151004
956721,duzhe16888,2572,20151004
1259420,dvd010,1026,20151004
1390257,dxiaopin789,0.6,20151004
1325912,dxr2729134537,53,20151004
1097744,dzpzds,3.2,20151004
1000114,ea554381,28,20151004
782391,eagle123,300,20151004
1245064,ersha1314,2,20151004
1191793,ew66888,0.2,20151004
791472,f2859122275,1344,20151004
1316318,f80755281,1200,20151004
1367156,fa78654,31.6,20151004
1216666,facai6888,70,20151004
1219414,fafa00120,14,20151004
1219425,fafa88188,390,20151004
626188,fafa8830,5.6,20151004
1155855,fafa9978,10,20151004
1353517,fan349,1068,20151004
560432,fangdongbai123,2,20151004
1370183,fangyi379328607,20,20151004
1393056,fanzhonghua,1274.4,20151004
1397082,fbjk14,242,20151004
1294994,fdc858,14603.4,20151004
1107507,feicnm88,3,20151004
1284396,feifei1989,9.6,20151004
1150678,feiyuld,202,20151004
1088174,fengliu20070214,286,20151004
1379944,fengwan1119,300,20151004
1391026,fengzi28368,0.6,20151004
1367826,ffang9151,10,20151004
856710,fff570,2800,20151004
1333577,fff9988,190,20151004
1331459,ffwyjz,10,20151004
1248374,fg34518,36,20151004
1322475,fg雪儿,8,20151004
390843,fh00039,2,20151004
1397974,fh007,5,20151004
1388244,fh0539001,4,20151004
960577,fh1670293907,23.6,20151004
651945,fh18750,7,20151004
1016647,fh2285,36.8,20151004
1278270,fhcp68027209,12,20151004
983494,fhl2468,1772,20151004
346149,fhvip07,10557.6,20151004
1176898,fjytjpqx,60,20151004
1287916,flj0002,122,20151004
1016240,flt8889,322,20151004
1228462,flying,110,20151004
792968,fulushou,3.2,20151004
885167,fuyang008,280,20151004
1391972,fxbb007,440,20151004
1396342,fy2866,1,20151004
1235261,fyb56700,2058,20151004
1338123,g15703897681,0.4,20151004
1381373,g18500211986,30,20151004
1312946,g406422735,766,20151004
748821,game1110,6,20151004
1314067,gao678,0.6,20151004
1109722,gb83932996,20,20151004
1031035,gbl691407543,20.2,20151004
997967,gcx888999,441.4,20151004
1087535,gcx900307,2590,20151004
1385017,geiqian886,1171.2,20151004
1222309,gen5260443,6,20151004
1334212,gexulai123,21,20151004
1238250,gfdsa8898,56.8,20151004
1374954,gg031122,4,20151004
1319018,gggjia1,21,20151004
1103371,gh13934653257,30,20151004
1064683,gllz123456,19,20151004
1232909,gongansong,300,20151004
1298315,gongxifacai8,4,20151004
1381848,goudan,787.2,20151004
1374953,gp0205,52,20151004
968099,guanggao1800,3.4,20151004
1364197,guilin520,0.6,20151004
1170153,guo8704,5744.8,20151004
1311713,guosheng1985,2,20151004
1387035,gx83914,33.2,20151004
1388123,h1070930483,0.4,20151004
965415,h2345g,0.8,20151004
1108285,h55307,80,20151004
549712,h845637552,32,20151004
1396760,hai2020qq,1,20151004
1337422,haibo863,0.8,20151004
1152651,haier4030,0.6,20151004
913726,haifeng006,22,20151004
1037204,haina4499,2.4,20151004
309528,hak998,48,20151004
1262640,han900619,1567.2,20151004
790292,handun11168,112,20151004
1264409,hanggg4645,2,20151004
1295277,hansonglinaaa,1671.6,20151004
1271805,haoyun121,0.6,20151004
774478,haoyun7459,38.4,20151004
1395180,haoziwawa,13.2,20151004
1400476,hccnm,5.8,20151004
969324,hcweiqiang,2,20151004
820501,hehua666,2,20151004
1308159,helin666,28,20151004
1074743,heng444,2,20151004
1332582,heqinhe123,2344,20151004
1366890,hg6137,28,20151004
1402531,hgx8721,16.2,20151004
1383686,hilly,112,20151004
1316053,hk158,2,20151004
863063,hl996600068,281.6,20151004
256258,hlong035,14,20151004
867511,hm1368484,5.4,20151004
1396613,hming888,32,20151004
1285384,hong1234,6,20151004
1383923,honghuo777,8,20151004
1341611,hongqixdd666,950,20151004
1285855,houwl516888,22,20151004
1336915,hqainy,523.2,20151004
1343299,hua615,80,20151004
1326979,huai,8.6,20151004
1400464,huang168110,67.4,20151004
1391146,huang7758,6.6,20151004
914730,huazhou1027,1904,20151004
1228038,huchenghui,1,20151004
1012174,huihui11,525.4,20151004
1272643,huihui558,1129.6,20151004
1270025,huliang99,0.8,20151004
1366615,huo8888,0.8,20151004
1077112,huozhoucike,796,20151004
1372377,hxl895207,1.8,20151004
839334,hxw088,2,20151004
776342,hxw915,10,20151004
1224350,hy461833708,6,20151004
844584,hyw090319,0.2,20151004
1338208,hyw15299918120,0.4,20151004
1288971,hzlzsy2015,210,20151004
1377857,hzwjcbn,7.6,20151004
780535,ice916,5537.8,20151004
1389144,icefairy2015,4,20151004
1112839,id7128,1223,20151004
1385209,ihrr,130.4,20151004
1369384,ilylcy,50,20151004
1361391,ilyxf10000,26,20151004
1395923,innermoney,2,20151004
1328264,j15862065473,103.8,20151004
1002798,janejane,354,20151004
1114415,java159,2,20151004
984785,jaymi5088,126,20151004
896847,jcsk189,40,20151004
1192247,jcsk558,14,20151004
1400466,jeff2015,1.8,20151004
807227,jenhoo8,1,20151004
1375047,jhb8811870,2,20151004
1392597,jhwsx656,1,20151004
1215439,jhy661jyp,80,20151004
1165472,jia798,44,20151004
1221179,jia808,54,20151004
1370804,jia8965693465,24,20151004
1274900,jiahao111,63,20151004
1376331,jianna2015,59.2,20151004
1275213,jiaozige,1500,20151004
1372507,jiaozigege,17016,20151004
1298944,jiayun198725,68,20151004
1375975,jibaian2015,4,20151004
1379940,jinbao,1626,20151004
1403927,jinbo429004,38,20151004
1295399,jinkun,46.6,20151004
1377993,jinye1983,0.6,20151004
1281066,jinzhao88888,238,20151004
1311555,jiorong668,106,20151004
721782,jixv7773,200,20151004
1306868,jlsccs,30,20151004
1303211,jodiry,82.2,20151004
369482,jrf999,2,20151004
553834,jsj888,16,20151004
1082357,junlin168,66,20151004
1368278,jw19961029,11981.8,20151004
1279729,jw785138819,73.2,20151004
1329257,jxry880,0.2,20151004
1308409,jxy2733273073,64,20151004
1186066,jy96888,2,20151004
1403958,jyx888,205,20151004
1306337,jzz284186202,100.8,20151004
1288368,k512858031,4.4,20151004
1225364,kaidi999,20,20151004
1244874,kakeru65,360.8,20151004
1013479,kane888,3456,20151004
1392413,kanyufei123,12,20151004
1123310,kd8cheng,320,20151004
1307724,kf95888,3.6,20151004
1381244,kim19821016,24,20151004
1286433,kissbaobao888,251,20151004
1341642,kissbaobao999,100,20151004
378594,kk3399,44.8,20151004
1243801,kk741756259kk,45.8,20151004
1340164,kkerr88888888,4,20151004
1280564,kkkssss,4382.4,20151004
1280078,kokas,15.6,20151004
1368314,kongxin,17.4,20151004
1378586,kp57240,0.6,20151004
1101671,kws9999,1254,20151004
1271658,l147192223,16,20151004
1289264,l149318,209.4,20151004
1192185,l741497008,4.4,20151004
1402049,l7633557l,59,20151004
1255016,l850391083,70.8,20151004
1238175,l915434666,5,20151004
1353361,l990521,2,20151004
929171,laishixion,18,20151004
1114629,laohebc,40.2,20151004
1261443,laoshulaoshu2015,16,20151004
1325031,law980078833,1286,20151004
1303434,lb326140884,58,20151004
1046193,lba7366,627,20151004
1393655,lbfwan123456,8,20151004
1214334,lbl188,890.8,20151004
1011674,lbw2014,20.4,20151004
1162305,lc588888,17,20151004
1373591,lcl1688,401.2,20151004
1399830,lcy7758,0.8,20151004
1381336,lcz171613,1877,20151004
1084016,ldx13700004663,14,20151004
1191445,lei2538439995,1415,20151004
991755,lengleng,27.2,20151004
1398851,leyan918,800.8,20151004
1203131,lfd2010,821.6,20151004
1270779,lgp19820626,18,20151004
1190309,lgz952325481,8,20151004
1268850,lh00001,670,20151004
1339549,lhn0214,2,20151004
1040865,lhxp667,700,20151004
1341280,li123shuai,15.4,20151004
1402544,li1323589,412,20151004
1396353,li15127666484,4,20151004
1399642,li15801263420,100,20151004
1369925,li15935377452,0.8,20151004
958264,li760830,68,20151004
1298456,li8442326,2.8,20151004
1071045,lifeng8,4,20151004
1188444,lige110,1.2,20151004
1370275,lihongxiu,2,20151004
1297376,lihua0906,2763,20151004
1339206,lijian253100755,4,20151004
1221527,likejia,3865,20151004
704734,likely520,148.4,20151004
1368100,lilivey,40,20151004
1107289,limengjianjian,1118,20151004
1296614,limingchao,13.4,20151004
599381,lin1315,12,20151004
1400048,lin382819172,3.2,20151004
1069259,lin6255415,584,20151004
1387767,linbo19930205,52,20151004
1033965,lingpao123,30,20151004
1364839,linzexu888,8,20151004
1191444,liu0011,2,20151004
1376779,liu2437857416,2,20151004
1338710,liu8325240,1245.2,20151004
1100931,liubao11,2275.6,20151004
956914,liuhui781201,44,20151004
1245569,liuq820419,202,20151004
1316597,liutao1226,6,20151004
1284042,livelysrd110,2,20151004
1072331,lixiankun2011,2,20151004
1269793,lixiaopeng,42.6,20151004
1381369,lixinliu1,2,20151004
1167270,lixujiaqq,5168.4,20151004
1369708,liyahui,155.2,20151004
1205188,liyatss,988,20151004
1398261,lizhenliang88,22.2,20151004
1394351,lizhichonglai,122,20151004
1275935,lj18582418866,574.4,20151004
589809,lkl2010,2,20151004
887879,ll2381704141,4,20151004
1402682,ll2660,1,20151004
1283315,ll317265211,0.4,20151004
1269200,llp1984,890.4,20151004
1307949,lmh009e,6,20151004
1394216,lmn美,58,20151004
1157655,ln664858633,14,20151004
1376306,loliipop521,54,20151004
1261261,long71730700,2,20151004
1386641,longshanquan,5.4,20151004
1398833,loverkahan,2,20151004
800075,loveyan2020,6,20151004
1286672,loveyouhlj,90,20151004
991217,lp2106241980,4,20151004
1184146,lphfhpt,4,20151004
1381575,ls19841111,27349,20151004
1262489,lsj243059,508.2,20151004
1402450,lsl凌松林,62,20151004
1340498,lsyccc666,8,20151004
996076,lu0906,14,20151004
1199207,lulover168,4.8,20151004
1300453,luo183,4,20151004
1393841,luoyichen201155,1,20151004
1293870,luqi777,24.8,20151004
1291377,lushaofeng,0.8,20151004
1272049,lushengabc,4,20151004
1163454,lushuxing,34,20151004
1381132,lwj13928653827,1,20151004
1338330,lx990521,2345.4,20151004
1278708,lxjzqr,1150,20151004
1087284,lxk777,60,20151004
1399761,lxl6688,4,20151004
1378099,lxs726,67.2,20151004
1373366,lydyz36264,4191.4,20151004
957303,lyf853,6,20151004
1301072,lyp529929,55.2,20151004
1104859,lzlhym12,4,20151004
1020592,lzlz5186,110,20151004
1122996,lzx816629,32,20151004
1396992,l冷婵,1.8,20151004
1011743,m11yfrong,0.8,20151004
1079744,m13785377119,18.4,20151004
1295055,m159388,2180,20151004
1383264,m70720,0.2,20151004
1333009,ma15213113340,0.4,20151004
1229295,macal888,12,20151004
1119771,majia2015,8,20151004
1122278,maliy82,40,20151004
1291317,mao088,18,20151004
1268595,maxiaohua,537.6,20151004
1229770,mayangjian001,1.2,20151004
1336755,maying888,354.8,20151004
2424,mb66666666,212,20151004
104905,mbfuqi,0.6,20151004
630392,mblsjjj,322,20151004
1287814,md998,200,20151004
1399746,meiyuxs,458,20151004
1400747,memorysky1,192,20151004
1377458,mengbudao1202,67.2,20151004
564314,mglt888,240,20151004
1397090,mg拥抱,0.6,20151004
1366453,miaolian001,0.8,20151004
1380412,miguanguan,25,20151004
1370278,mikksss,2.6,20151004
1158716,misiwang,1090.8,20151004
1308155,mjb2615255,644.6,20151004
723673,mjz2444,40.6,20151004
1221616,mlj8889,2,20151004
1379927,mm121,453.6,20151004
1373258,mm299885,30,20151004
1380968,mm569426763,0.2,20151004
749441,mmgg025,10,20151004
809172,mmgg3377,0.4,20151004
906692,mmkk66,2,20151004
1385462,moli,4.2,20151004
1396005,moqiuwan1212,0.2,20151004
1372594,mosh0618,3.2,20151004
899899,mrj2013,9748.8,20151004
1191099,muxiaoquan598,286,20151004
1385853,muyiyang,267.8,20151004
1398784,mw54321,1476.6,20151004
1001614,mx750107,421.6,20151004
1316145,mxe777,1,20151004
1314608,mxfei605201,22,20151004
1396747,my880209,1,20151004
1148130,mybank888,10,20151004
1396123,myf1234,949.2,20151004
1306881,myj413,4.2,20151004
1259748,naonao2014,3.4,20151004
864121,nature666,77.6,20151004
890581,ncxlyh123,222,20151004
1235943,nikek88,40,20151004
919265,nini5656,1376,20151004
1331171,nqj145145,10,20151004
1255147,ojiayou8,180,20151004
1393863,okok2015,12,20151004
1369640,ole06,498.4,20151004
1278812,ony666,292,20151004
1327973,oy19900123,69.4,20151004
1229663,p11480,9,20151004
1235208,p15210,20978.6,20151004
1243490,p777999,1,20151004
1289399,pa13285075517,3.6,20151004
1370373,pandeng8888,121,20151004
1385104,pangzi0066,56.6,20151004
1386394,panshiyin123,332.8,20151004
848535,paradox1,1,20151004
1373761,pb黄8298,72,20151004
1377505,pd18931567929,0.4,20151004
1403943,peng147852,1342.6,20151004
1073767,penglai6688,16,20151004
916455,ph13931036827,6.8,20151004
1224223,ph158nb1,4,20151004
1200545,ph8888,84.8,20151004
1368162,phc18081309968,39.6,20151004
1162926,phf1835427,1,20151004
1368652,piao5678,3803,20151004
1244453,pingan284,14.2,20151004
1153689,pingping168,8,20151004
1237841,pjy7788,20,20151004
1279226,pk2015,34,20151004
1311685,plm0plm,282.6,20151004
1004377,pohaizi,1.2,20151004
919882,power1986,562,20151004
694033,power832,100,20151004
1165209,pp979p,130,20151004
531983,pr2020,0.4,20151004
547285,pr2021,1046,20151004
1397729,pslg18935562534,1.2,20151004
1319731,pu116,14,20151004
1114495,pujie168,30.6,20151004
1216469,pygaism521,0.4,20151004
1228354,q12950,4,20151004
1387031,q15045844442,0.2,20151004
1299563,q15909089788,338,20151004
1340530,q415330643,20,20151004
1395500,q41806279,1447,20151004
647652,q69818001,2,20151004
1207141,q793289114,0.4,20151004
1384371,qdh0797,6,20151004
1161618,qdshx2632,8,20151004
1281071,qianbao69,3.4,20151004
1243478,qiancheng0211,2,20151004
1139430,qiao201314,204,20151004
1294745,qiaoyanhui,482,20151004
1105875,qingge18,70,20151004
1281239,qingxin88,64,20151004
1174490,qingxiu888,1356,20151004
1397789,qinyu8888,9,20151004
1177303,qixianfeng823,0.6,20151004
1336976,qixiaoxiao99,28,20151004
1166058,qjh123,274,20151004
537327,qjx777,84,20151004
820254,qq101349,149.6,20151004
1387000,qq1014588517,7,20151004
1328844,qq1121374400,100.4,20151004
1386355,qq13583328629,0.6,20151004
1024903,qq1397711605,136,20151004
909497,qq165328203,4,20151004
1382203,qq2278136098,18,20151004
1375774,qq2336610043,2,20151004
1286802,qq2548759525,1941.4,20151004
985807,qq262744919,30200,20151004
1378897,qq352919561,36.8,20151004
1307051,qq353985707,0.6,20151004
1333793,qq381985220,2.2,20151004
1371852,qq383340053,172,20151004
1386239,qq396750250,2,20151004
1381616,qq421932605,500,20151004
1370606,qq44889,2102,20151004
1341294,qq450115463,31.8,20151004
1164668,qq495343936,800,20151004
1301521,qq506495751,0.6,20151004
1080483,qq532219816,61.8,20151004
1386202,qq535835304,11,20151004
1327147,qq554525655,2,20151004
911396,qq5677820,20274,20151004
1287004,qq634099598,0.4,20151004
1328876,qq814380939,80,20151004
1402512,qq83213874,1.2,20151004
1336643,qq841356374,30.6,20151004
1395613,qq84665636,10,20151004
915090,qq914383455,400,20151004
1178183,qq917074215,218.4,20151004
1305147,qq972220017,2,20151004
1371617,qq992322583,2.2,20151004
1367332,qqq147258369,560,20151004
624527,qqq243643316,833,20151004
1349175,qqq421734062,0.6,20151004
1337218,qqq814380939,59.8,20151004
1152697,qqwe8904,0.2,20151004
1237161,qswzdj,1.8,20151004
1375150,quanxinfei,20,20151004
1309691,qwe18780987704,6,20151004
1391943,qwe661,0.2,20151004
1147728,qzx7531,17.8,20151004
1012450,r03559,40,20151004
1384099,r13559,504,20151004
1247836,reformwzp,2696.2,20151004
1086432,ren314484,246,20151004
891093,ren888666,847.8,20151004
1401310,ren91318,7340,20151004
886986,renjun987,62,20151004
1340852,rexue25,0.4,20151004
1220078,rongrongjin,16758,20151004
1210054,roy521,58,20151004
1304475,rsrm38161,200,20151004
1374500,ruirui20100806,1564.4,20151004
1274644,ruyan,6,20151004
1367224,ryp7777,550,20151004
1214719,rzc002011,900,20151004
816850,s22880082,2,20151004
1260847,s297294496,24,20151004
1365149,san0711,800,20151004
1237092,sang365,158,20151004
1200607,sb2015,18.4,20151004
1263571,sc0809,874,20151004
1376113,sdqs,1,20151004
1173942,sgf321,42,20151004
774313,sh2267791999,8.4,20151004
1246149,sh520,110.8,20151004
1138300,shangzhiwei888,2,20151004
1382448,shanv70,1.4,20151004
1309029,shaohui8,12,20151004
1382307,shaqianmo,253.4,20151004
361670,shengcai888,8,20151004
1237050,shijietaichao,4.4,20151004
1399187,shiyong10,6.4,20151004
1395659,shiyong7,60,20151004
1395640,shiyong9,46,20151004
1090831,shouzaizai888,0.6,20151004
1335726,showtimehy01,4,20151004
1382499,showtimehy02,4,20151004
1385725,showtimehy03,4,20151004
1389814,showtimehy04,4,20151004
1396364,showtimehy05,4,20151004
1400015,showtimehy06,870,20151004
368082,shuijing518,47.2,20151004
1332142,shuke168,22,20151004
1273995,shuxiaohui,48.6,20151004
757593,singer88,2,20151004
1107800,sisi158,91.4,20151004
1313853,sjl888888,18,20151004
1340786,sjm1478810,12760,20151004
1342276,sjzwsq2015,0.2,20151004
215448,sk0016,2,20151004
960303,sk370959661,2,20151004
1007654,sk870806,10,20151004
1349393,so1224311484,2,20151004
909954,ss4000,8.4,20151004
846256,ss88666,40,20151004
1298976,sssssss11,33,20151004
1176057,sswan526,1.6,20151004
1308464,starwei1976,100,20151004
1242564,stevehebe123,2,20151004
1391379,strman,0.6,20151004
767404,sun6583055,50,20151004
1297216,sun776495852,1040,20151004
1324103,sunyadi888,435,20151004
1380154,sunyadi8888,445,20151004
959494,sxhc001,3684,20151004
1376596,sxp12345,0.8,20151004
1392956,sxrl玩玩,0.6,20151004
1281376,sy666999,240,20151004
879509,szaj888,3465,20151004
1381468,szf885522,123.4,20151004
1190252,szyu888,9,20151004
1112158,szyxwh,2,20151004
1340933,tangjie,4.4,20151004
892386,tangshan858,28,20151004
907675,tangya,820.8,20151004
1374567,tao910888,100,20151004
351459,tea888,1032,20151004
1266147,tenglong0002,14,20151004
1247507,tentythree,8,20151004
1300135,test111111,14,20151004
1398036,thc535583474,192,20151004
1382077,tian139132,4,20151004
1197570,tiandiren,2,20151004
1400634,tianjun886,1.6,20151004
1299369,tiantianyang,969.2,20151004
825417,tianxia3012,6,20151004
1371330,tianya150,0.8,20151004
1399833,tianyi861008,2,20151004
1269532,tianyou311,44,20151004
978431,tigerjinhoo8888,7,20151004
1382733,ting5968462,4,20151004
1225096,tingting825000,108,20151004
906268,tingyu44,5400,20151004
1403985,tlc8888,38,20151004
1330998,tmac135,72.6,20151004
964590,tmac555,100.8,20151004
1389694,todoistobe,0.8,20151004
1335928,tt521531,252,20151004
1378827,tutuhaha,10842,20151004
629890,tututata,2,20151004
1386401,twf456,94,20151004
1223943,twyken1,2766,20151004
862170,ty8276,289.8,20151004
1075133,tym2014,3510,20151004
1381356,tyu888888,196,20151004
1273817,tyx666888,88.8,20151004
1400311,un88880,1897.6,20151004
1222715,under,1230,20151004
1325864,usamibbs,490,20151004
1396017,uvn888,10,20151004
608668,vip00111,260,20151004
612844,vip00119,26,20151004
610632,vip147,6,20151004
1339137,vip15777,36,20151004
1335860,vip7722,1216,20151004
1335947,vip9290,1,20151004
744413,vv789vv,492,20151004
1394973,w1359w,102,20151004
1395360,w151346,1.4,20151004
1071279,w15152112239,2,20151004
951731,w15213481586,128.2,20151004
1391056,w1526043502,16,20151004
1340964,w15690,1,20151004
1378087,w15922766875,4,20151004
1372324,w185294470,12,20151004
1395769,w198541,1.4,20151004
902096,w3107256,384,20151004
1285808,w33881100,107.2,20151004
1369582,w425340009,6,20151004
1232150,w463826899,130,20151004
1107264,w594768528,2,20151004
1402253,w702666782,10,20151004
1341074,w7551,55,20151004
1377921,w765192048,1.2,20151004
1393870,w76721774,28.8,20151004
1402989,w88818,7.6,20151004
1263299,w971942125,0.4,20151004
1289200,w999999,10.4,20151004
1376396,wan117639823,32,20151004
1015909,wanc009,8.4,20151004
1400360,wang0515,2,20151004
1378095,wang1314888,130.2,20151004
1400225,wang18740334613,474,20151004
1378017,wang419488323,40.6,20151004
1371308,wang4811,20.8,20151004
1283525,wang56658061,1,20151004
1392618,wangbaduzi,2,20151004
1320643,wangbing8,1,20151004
1400213,wangji,12,20151004
1235710,wanglong,116,20151004
1316216,wangrufa123,8.2,20151004
1258937,wangshibo1208,124,20151004
1275871,wangxiao72,12,20151004
1398707,wangyanling8888,950,20151004
1402503,wangzhen890815,0.4,20151004
