用户ID,用户名,每日投注累积,日期
1001210,cccdd88,11.2,20151005
1399243,cchenenlai,0.8,20151005
1268069,cct88,700,20151005
986967,ccx3636,399.2,20151005
1393551,cc张张是有光123,0.4,20151005
1375216,cgs152890,6.8,20151005
851289,chang9,2,20151005
1374003,chen0536,2,20151005
1375912,chen5968462,6,20151005
1391676,chen87854689,70,20151005
1273445,chen8961788,6,20151005
1277261,chenguolin,22,20151005
1375361,chensha1314,0.6,20151005
408513,chiqing959,13.2,20151005
1067213,choushe,679.6,20151005
966772,chuancaizhong,2647.4,20151005
1171778,chuangzao886,80,20151005
1368773,chunchun5336,1.2,20151005
1270989,chyz777,1720.8,20151005
1225834,cici117,13.2,20151005
1261438,cj18956093775,414.4,20151005
1336441,cjd8888,54,20151005
827233,cjm666666,4498.4,20151005
1239216,comixqixin,1.6,20151005
445860,cp3888,10,20151005
1289719,cpluck,4.6,20151005
1039279,cq2014888,6,20151005
963050,crazyjunjia2014,992.2,20151005
1235677,cs3d发发,80,20151005
1373210,csy29398863,510,20151005
734432,cubs169,9000,20151005
1365811,cuikun,5.2,20151005
1272345,cxj261128217,0.2,20151005
875075,cxks517,19.4,20151005
1382103,cxlwin,16.2,20151005
1372682,cy19820215,200.8,20151005
1247802,cyjx2015,32.2,20151005
1101670,cyl8898,2.6,20151005
1304610,cymazgs,4,20151005
916239,czd88787699,637.2,20151005
1029896,czls888,3216,20151005
737987,czm16888,17668,20151005
1371899,czy137132,8.4,20151005
1398802,dacai,40,20151005
1116174,dage1288,24,20151005
1239228,dai13630450176,3198,20151005
1326986,dajunwoaini,1110,20151005
1384778,dalongwudi,74.4,20151005
1404188,dalongwudi1,19.2,20151005
1106432,danding007007,12,20151005
1084609,danger521,3.6,20151005
1402584,daohaodeshi,996.8,20151005
1192071,datiantalent,400,20151005
1138491,dawei2018,2,20151005
1401951,dd8988,20,20151005
1401309,deng12,1,20151005
1286329,df0371,2.6,20151005
1246340,dg15369853535,50,20151005
957165,dhj868dhj,304,20151005
1172044,dingdang4886,386,20151005
874989,dj3377,490,20151005
1403175,djll888888,402.4,20151005
1169377,djx1688,2.2,20151005
1378617,dl282,1.6,20151005
1314095,dongsibo,452,20151005
1221732,dosa,0.4,20151005
1294950,ds3244,0.6,20151005
1295600,ds838,36.6,20151005
1404518,dudusam,118,20151005
1259420,dvd010,61787.2,20151005
1221347,dxnskjs2015,318,20151005
1325912,dxr2729134537,87,20151005
919780,dyllm666,1076.4,20151005
522543,dzj999,2,20151005
869611,dzm934,4000,20151005
1000114,ea554381,16,20151005
782391,eagle123,380,20151005
1215209,easyearn,2,20151005
1295925,egn0thing,299.2,20151005
996988,erf547354275,5.2,20151005
1245064,ersha1314,2,20151005
1191793,ew66888,0.6,20151005
791472,f2859122275,248.4,20151005
629232,fa1148,1.8,20151005
1367156,fa78654,65.4,20151005
1216666,facai6888,26,20151005
1219414,fafa00120,256,20151005
1210151,fafa101018,272,20151005
1219425,fafa88188,630,20151005
1353517,fan349,1060,20151005
1393056,fanzhonghua,1140.2,20151005
1085205,fbi911,448,20151005
1397082,fbjk14,168,20151005
1294994,fdc858,24386.4,20151005
1239827,fdr2lyh,20,20151005
1284396,feifei1989,0.6,20151005
1287431,feiying8088,4,20151005
1150678,feiyuld,36,20151005
1088174,fengliu20070214,544,20151005
1379944,fengwan1119,236,20151005
1391026,fengzi28368,1.2,20151005
1267174,ff56665,3,20151005
1367826,ffang9151,2,20151005
856710,fff570,88230,20151005
1404423,fgx1015,14,20151005
1322475,fg雪儿,10,20151005
1388244,fh0539001,12.6,20151005
960577,fh1670293907,8,20151005
651945,fh18750,1.2,20151005
1016647,fh2285,24,20151005
1288448,fh282431,126,20151005
983494,fhl2468,1864.6,20151005
346149,fhvip07,10648.4,20151005
1176898,fjytjpqx,10,20151005
1311588,fl00095,1.2,20151005
1287916,flj0002,68,20151005
1016240,flt8889,530,20151005
1228462,flying,412,20151005
868674,frank108,3.2,20151005
1366373,ftxggg158,2,20151005
792968,fulushou,2,20151005
885167,fuyang008,784,20151005
1391972,fxbb007,160,20151005
1277656,fxtd123,498,20151005
1381373,g18500211986,40,20151005
1312946,g406422735,44,20151005
1275733,g673825139,600,20151005
748821,game1110,8,20151005
1314067,gao678,0.6,20151005
1291107,gaoxu770309,102,20151005
1109722,gb83932996,20,20151005
1087535,gcx900307,910,20151005
1385017,geiqian886,801.6,20151005
1222309,gen5260443,8.8,20151005
1384824,gewu120,4.8,20151005
1238250,gfdsa8898,63.2,20151005
1319018,gggjia1,13,20151005
1103371,gh13934653257,34,20151005
972814,ghh22222,24,20151005
1399796,gjcheng85320,410,20151005
1372838,gjh2787068,5.4,20151005
1381848,goudan,780.4,20151005
1404466,guan843431318,6.4,20151005
1364197,guilin520,20.8,20151005
1170153,guo8704,3438.4,20151005
1387035,gx83914,1,20151005
1379762,gy5777,2582,20151005
870267,h00662,14.4,20151005
850951,h17186,10,20151005
1404083,h18696577351,42,20151005
965415,h2345g,8,20151005
1108285,h55307,1381.8,20151005
1106185,h643886141,5.4,20151005
549712,h845637552,12,20151005
1404716,hai19851017,10,20151005
1152651,haier4030,1,20151005
913726,haifeng006,30,20151005
1037204,haina4499,0.4,20151005
309528,hak998,36,20151005
1262640,han900619,1117.8,20151005
790292,handun11168,120,20151005
1295277,hansonglinaaa,185,20151005
1395180,haoziwawa,2,20151005
1400476,hccnm,2.6,20151005
931005,helloyao8,530,20151005
1074743,heng444,0.8,20151005
1366890,hg6137,20,20151005
1382718,hgq123456,1,20151005
1402531,hgx8721,139,20151005
1240397,hh872899513,0.8,20151005
1383686,hilly,104,20151005
799807,hjj258,600,20151005
863063,hl996600068,780.8,20151005
867511,hm1368484,5.4,20151005
1285384,hong1234,12,20151005
1341611,hongqixdd666,2000,20151005
1336833,hongyan1188,1170,20151005
1312913,houlz888,40,20151005
1402947,houziwxz5911,248.8,20151005
1195705,hsh发发,4,20151005
1343299,hua615,94,20151005
1225103,huacao456,1,20151005
1326979,huai,1.8,20151005
1400464,huang168110,5.8,20151005
1391146,huang7758,9,20151005
1397378,huanwei9213,2,20151005
1099485,huaxiju123,2,20151005
914730,huazhou1027,5376,20151005
1228038,huchenghui,11.6,20151005
1403993,huics12345,39.4,20151005
1012174,huihui11,142.8,20151005
1272643,huihui558,9.6,20151005
1270025,huliang99,4,20151005
1366615,huo8888,2.4,20151005
1077112,huozhoucike,198,20151005
795623,hx47346633,80,20151005
1372377,hxl895207,0.6,20151005
1288971,hzlzsy2015,280,20151005
1377857,hzwjcbn,1,20151005
912181,iamcoming,23.2,20151005
780535,ice916,854.4,20151005
1112839,id7128,2257.6,20151005
1385209,ihrr,28,20151005
1361391,ilyxf10000,4,20151005
1328264,j15862065473,611.8,20151005
1002798,janejane,436,20151005
984785,jaymi5088,90,20151005
1192247,jcsk558,22,20151005
1270185,jeef7896,114.2,20151005
807227,jenhoo8,1,20151005
1392597,jhwsx656,0.4,20151005
1221179,jia808,208.4,20151005
1370804,jia8965693465,2,20151005
1376331,jianna2015,12,20151005
1372507,jiaozigege,4513,20151005
1298944,jiayun198725,78,20151005
1375975,jibaian2015,10,20151005
1294779,jie51888,1,20151005
1379940,jinbao,4421.4,20151005
1403927,jinbo429004,97,20151005
1382241,jing52268442,1372,20151005
1295399,jinkun,62.4,20151005
1397484,jinqianbao,102,20151005
1377993,jinye1983,1,20151005
1281066,jinzhao88888,420,20151005
1311555,jiorong668,8,20151005
721782,jixv7773,300,20151005
1306868,jlsccs,16,20151005
1257848,jm2133,1.6,20151005
657456,jnh303,0.2,20151005
1303211,jodiry,9.6,20151005
553834,jsj888,16,20151005
1237494,jugg,10,20151005
1082357,junlin168,26,20151005
1368278,jw19961029,12704.8,20151005
1279729,jw785138819,159.6,20151005
1308409,jxy2733273073,192,20151005
1403958,jyx888,50,20151005
1306337,jzz284186202,107.6,20151005
899789,k511347549,114.2,20151005
971554,k57k2188,116,20151005
1244874,kakeru65,262,20151005
1013479,kane888,5320,20151005
1392413,kanyufei123,35.8,20151005
1242665,kdy031229,65.2,20151005
340481,kevin0,40,20151005
1381244,kim19821016,48,20151005
1286433,kissbaobao888,350.2,20151005
1341642,kissbaobao999,40,20151005
1279718,kk11kk11,4,20151005
1243801,kk741756259kk,6.8,20151005
1340164,kkerr88888888,2,20151005
380680,kkitx0088,5.2,20151005
1280564,kkkssss,7854,20151005
1280078,kokas,77.6,20151005
1368314,kongxin,5.2,20151005
1378586,kp57240,0.6,20151005
1292799,kuai8210,0.6,20151005
1400247,kuddy521,720,20151005
1101671,kws9999,1106,20151005
1290331,l13734300187,1.6,20151005
1271658,l147192223,16,20151005
1289264,l149318,0.8,20151005
1404741,l516799266,130.6,20151005
1192185,l741497008,1,20151005
1402049,l7633557l,0.8,20151005
879598,l78928,2811.2,20151005
1255016,l850391083,90,20151005
953567,lakei168,120,20151005
940460,langzi618,114,20151005
1114629,laohebc,34,20151005
1261443,laoshulaoshu2015,256.2,20151005
1325031,law980078833,1,20151005
1303434,lb326140884,104,20151005
1046193,lba7366,291.6,20151005
1214334,lbl188,85.6,20151005
1011674,lbw2014,123.2,20151005
1162305,lc588888,13.6,20151005
1373591,lcl1688,215.4,20151005
1404365,lcr2015,4.4,20151005
1381336,lcz171613,2689.2,20151005
1398846,lcz594155787,2,20151005
1169847,ldd4397096,10,20151005
1191445,lei2538439995,2957,20151005
1398773,lele521,70,20151005
991755,lengleng,122,20151005
1061720,lesdeinseiman,0.6,20151005
387177,letou011,460,20151005
353701,letou300,0.2,20151005
1398851,leyan918,2679.6,20151005
1203131,lfd2010,1697.6,20151005
1190309,lgz952325481,4,20151005
1268850,lh00001,180,20151005
1193496,lhkgd88,6,20151005
1040865,lhxp667,1652,20151005
1341280,li123shuai,61,20151005
1402544,li1323589,174,20151005
1369925,li15935377452,1.4,20151005
1093796,li635rou,206,20151005
958264,li760830,172,20151005
1298456,li8442326,1.4,20151005
1285146,li9887,2,20151005
1265615,liangxyh,570,20151005
1295813,liaoli3657,1,20151005
1188444,lige110,0.6,20151005
1297376,lihua0906,2497,20151005
1339206,lijian253100755,6,20151005
1221527,likejia,167,20151005
1398525,lilan,3,20151005
1107289,limengjianjian,2570,20151005
1296614,limingchao,0.4,20151005
1069259,lin6255415,520,20151005
1387767,linbo19930205,28.6,20151005
1150209,linwei1,136,20151005
671187,linying518,18,20151005
1364839,linzexu888,174,20151005
1374062,liu158224390,107,20151005
1403628,liu1992,6106,20151005
1371485,liu666666,1018,20151005
1338710,liu8325240,1307.8,20151005
956914,liuhui781201,24,20151005
1245569,liuq820419,300,20151005
1041066,liushang998,1380,20151005
1245375,liuying,42,20151005
1284042,livelysrd110,2,20151005
1269793,lixiaopeng,20,20151005
1381369,lixinliu1,2,20151005
1167270,lixujiaqq,33.6,20151005
1369708,liyahui,33.2,20151005
1400050,liyang001,6,20151005
1205188,liyatss,11744,20151005
1398261,lizhenliang88,99.6,20151005
1394351,lizhichonglai,4128,20151005
1275935,lj18582418866,51.2,20151005
1392481,lkp116116,0.6,20151005
1402682,ll2660,2.2,20151005
1283315,ll317265211,0.4,20151005
1270409,llj7414,434,20151005
1403555,lls888999,32.2,20151005
1403587,lly88,17,20151005
1394216,lmn美,226.2,20151005
1376306,loliipop521,36,20151005
393309,lolo888,3.8,20151005
1328212,longlong518,2,20151005
1386641,longshanquan,0.2,20151005
1398833,loverkahan,4.4,20151005
1286672,loveyouhlj,7.2,20151005
1184146,lphfhpt,20,20151005
1381575,ls19841111,40,20151005
1262489,lsj243059,141.6,20151005
1340498,lsyccc666,10,20151005
1394841,lucky8888,74,20151005
1281377,luowen1987,2,20151005
1393841,luoyichen201155,55.6,20151005
1293870,luqi777,59,20151005
1272049,lushengabc,0.2,20151005
1163454,lushuxing,32,20151005
1401438,lw1983,22,20151005
1381132,lwj13928653827,70,20151005
1388682,lx925444608,12.4,20151005
1338330,lx990521,18.8,20151005
1339293,lxj8188,1,20151005
1278708,lxjzqr,440,20151005
1378647,lxlyl01,2.4,20151005
1378099,lxs726,31.8,20151005
1373366,lydyz36264,210,20151005
957303,lyf853,8,20151005
1301072,lyp529929,153.2,20151005
850131,lyp8888,117.6,20151005
1020592,lzlz5186,382,20151005
1122996,lzx816629,6,20151005
1011743,m11yfrong,12.6,20151005
1079744,m13785377119,0.8,20151005
1295055,m159388,4800,20151005
1401037,m159688,4700,20151005
1082039,m8bp2u,174,20151005
1301418,ma1983,54,20151005
1300849,ma6675,10,20151005
1229295,macal888,268,20151005
1277586,mahao002,8,20151005
1396879,maoxiongfh,1267.6,20151005
1268595,maxiaohua,117.6,20151005
1229770,mayangjian001,0.2,20151005
1336755,maying888,282.6,20151005
104905,mbfuqi,0.6,20151005
630392,mblsjjj,80,20151005
1287814,md998,1640,20151005
1399746,meiyuxs,442,20151005
1400462,memorysky0,2,20151005
1400747,memorysky1,70,20151005
1404495,meng73180,0.2,20151005
564314,mglt888,196,20151005
1397090,mg拥抱,0.4,20151005
1404199,mhtjsdr1226,234,20151005
1370278,mikksss,0.8,20151005
1239239,mildsevenxn,1.4,20151005
1158716,misiwang,659,20151005
1308155,mjb2615255,493.8,20151005
723673,mjz2444,90,20151005
1400325,ml1313,2,20151005
1221616,mlj8889,8,20151005
749441,mmgg025,10,20151005
1270914,mohickerhs,144.2,20151005
1385462,moli,0.4,20151005
1396005,moqiuwan1212,1.2,20151005
1372594,mosh0618,2,20151005
937754,moxun2013,4770.8,20151005
981694,mrf060,149.2,20151005
899899,mrj2013,7867.2,20151005
1191099,muxiaoquan598,316,20151005
1385853,muyiyang,72,20151005
1398784,mw54321,940,20151005
1001614,mx750107,324.8,20151005
1316145,mxe777,1.4,20151005
1396123,myf1234,316.8,20151005
777559,myp19880512,9,20151005
1259748,naonao2014,0.4,20151005
864121,nature666,84.6,20151005
1281165,nb666888,777.8,20151005
1292964,nb888666,12.6,20151005
1396472,nianbaiwan,40.8,20151005
1385535,nidaye111,1,20151005
1402729,ning12,40.2,20151005
1206563,ningning7012,5.6,20151005
919265,nini5656,820,20151005
1292814,nna562336905,1344,20151005
979993,nongge99,67.2,20151005
1331171,nqj145145,6,20151005
1279751,nsalong,10,20151005
1247765,ok279323093,72,20151005
1393863,okok2015,6,20151005
1090936,oldblackyy,500,20151005
1369640,ole06,2066.4,20151005
1278812,ony666,488,20151005
1086013,original,2,20151005
1367289,ouyang931125,24.8,20151005
1229663,p11480,17,20151005
1235208,p15210,10031,20151005
1068327,p2455003959,22,20151005
1289399,pa13285075517,1,20151005
1370373,pandeng8888,65.4,20151005
1385104,pangzi0066,0.4,20151005
848535,paradox1,1.8,20151005
1373761,pb黄8298,48,20151005
1377505,pd18931567929,2.4,20151005
1403943,peng147852,1199.6,20151005
1073767,penglai6688,16,20151005
1254335,pengpeng888,6.4,20151005
916455,ph13931036827,1.2,20151005
1368162,phc18081309968,108.2,20151005
1162926,phf1835427,38,20151005
1244453,pingan284,973.6,20151005
1153689,pingping168,8,20151005
1237841,pjy7788,2,20151005
1404600,pny361545896,148.6,20151005
1004377,pohaizi,24,20151005
1395384,poiuyt111,0.2,20151005
919882,power1986,1276,20151005
694033,power832,200,20151005
1089926,power9,19189.2,20151005
1165209,pp979p,84,20151005
1399888,pps1999,35.8,20151005
531983,pr2020,56,20151005
547285,pr2021,1198,20151005
1397729,pslg18935562534,0.4,20151005
1182663,purplejjx2015,19909,20151005
1299563,q15909089788,192,20151005
1340530,q415330643,150,20151005
1395500,q41806279,167,20151005
1271609,q465696615,492,20151005
1211817,q571072448,1.6,20151005
1207141,q793289114,0.8,20151005
1379490,qb1422094891,0.2,20151005
1384371,qdh0797,1,20151005
1161618,qdshx2632,1.8,20151005
1380283,qian2015,0.8,20151005
1281071,qianbao69,12.2,20151005
1139430,qiao201314,120,20151005
1294745,qiaoyanhui,1350.2,20151005
1404416,qin86qin,196,20151005
1105875,qingge18,10,20151005
1174490,qingxiu888,16760.6,20151005
1177303,qixianfeng823,0.2,20151005
1166058,qjh123,324,20151005
820254,qq101349,552.4,20151005
1304757,qq113515,182,20151005
1386355,qq13583328629,0.4,20151005
1024903,qq1397711605,248,20151005
909497,qq165328203,2,20151005
1286802,qq2548759525,14.4,20151005
985807,qq262744919,34400,20151005
1378897,qq352919561,21,20151005
1307051,qq353985707,5,20151005
1383260,qq369258147,0.6,20151005
1399989,qq372473264,18,20151005
1333793,qq381985220,1.2,20151005
1371852,qq383340053,33.8,20151005
1391194,qq402859992,1.4,20151005
1137790,qq4102265790,2,20151005
1116040,qq416196984,0.2,20151005
1341297,qq421734062,99.6,20151005
1370606,qq44889,1646,20151005
1341294,qq450115463,381.4,20151005
1164668,qq495343936,686,20151005
1301521,qq506495751,0.6,20151005
1080483,qq532219816,42,20151005
1386202,qq535835304,0.4,20151005
1327147,qq554525655,5,20151005
911396,qq5677820,1480,20151005
1293766,qq59567,10,20151005
1287004,qq634099598,0.4,20151005
1193270,qq78789,0.2,20151005
1328876,qq814380939,177.2,20151005
1402512,qq83213874,1.4,20151005
1336643,qq841356374,32.6,20151005
1395613,qq84665636,8,20151005
1366578,qq85877536,0.2,20151005
1178183,qq917074215,84,20151005
1305147,qq972220017,2,20151005
1371617,qq992322583,0.4,20151005
1374251,qqq1611427035,2,20151005
1349175,qqq421734062,8,20151005
1337218,qqq814380939,100.8,20151005
1152697,qqwe8904,0.2,20151005
603894,qw518899,50,20151005
1391943,qwe661,0.2,20151005
1147728,qzx7531,4,20151005
1012450,r03559,42,20151005
1294191,ranxiao1990,84,20151005
1247836,reformwzp,4425.4,20151005
1086432,ren314484,303.6,20151005
891093,ren888666,100.4,20151005
1401310,ren91318,13590,20151005
1340852,rexue25,9,20151005
1220078,rongrongjin,10144,20151005
802227,rosehao888,0.6,20151005
1210054,roy521,1198,20151005
1304475,rsrm38161,500,20151005
1404390,ru13484694082,0.4,20151005
1374500,ruirui20100806,521.8,20151005
1274644,ruyan,8,20151005
1214719,rzc002011,1550,20151005
1260847,s297294496,26,20151005
1365149,san0711,320,20151005
1237092,sang365,1226,20151005
1200607,sb2015,0.4,20151005
1306369,sbl3457,2,20151005
1263571,sc0809,764.8,20151005
1376113,sdqs,0.2,20151005
1173942,sgf321,62.2,20151005
1246149,sh520,91,20151005
1177132,shangzl,4,20151005
804636,shanshan618625,56.8,20151005
1382448,shanv70,6.6,20151005
1309029,shaohui8,95,20151005
1241730,shaoshiyao2013,8,20151005
1303142,shihexiang0317,64,20151005
1237050,shijietaichao,34,20151005
1399187,shiyong10,1.4,20151005
1395659,shiyong7,24,20151005
1395640,shiyong9,40,20151005
368082,shuijing518,1742,20151005
1332142,shuke168,148,20151005
1273995,shuxiaohui,1.2,20151005
1264472,shuyang155,2.6,20151005
1297185,shy112233,25,20151005
1107800,sisi158,12,20151005
1340786,sjm1478810,8936,20151005
1377346,2157640,1.2,20151005
1007654,sk870806,20,20151005
1328883,skrpdc2212,14,20151005
226032,sohu95,332,20151005
1290800,song1044255590,10.2,20151005
1370808,souffle,4,20151005
1401790,ss13956959771,40,20151005
1283434,ssd2016,53.8,20151005
1298976,sssssss11,8.6,20151005
1308464,starwei1976,7854,20151005
1391379,strman,5.6,20151005
1084823,sun407395949,100,20151005
767404,sun6583055,112,20151005
1297216,sun776495852,1060,20151005
1324103,sunyadi888,800,20151005
1380154,sunyadi8888,800,20151005
1313798,surface,2,20151005
1183808,swh1234,37,20151005
1263783,sxjcjjj1501,8.4,20151005
1376596,sxp12345,0.4,20151005
1392956,sxrl玩玩,0.6,20151005
1368898,sz7924945,1,20151005
1381468,szf885522,302,20151005
892386,tangshan858,28,20151005
907675,tangya,900.8,20151005
1402959,tanke2215,19.2,20151005
1374567,tao910888,60,20151005
351459,tea888,1128,20151005
1266147,tenglong0002,26,20151005
1247507,tentythree,28,20151005
1398036,thc535583474,126,20151005
1154565,tianjin518,100,20151005
1400634,tianjun886,0.8,20151005
1269532,tianyou311,64,20151005
1171837,tielaohu888,7.6,20151005
1225096,tingting825000,4.8,20151005
906268,tingyu44,9180,20151005
1084293,tk2255941,43,20151005
1403985,tlc8888,41.6,20151005
1330998,tmac135,64,20151005
964590,tmac555,707.4,20151005
1389694,todoistobe,43.6,20151005
1335928,tt521531,220,20151005
1402316,ttg1157612532,4,20151005
1378827,tutuhaha,5146,20151005
629890,tututata,8,20151005
1386401,twf456,834.2,20151005
1223943,twyken1,4169,20151005
887153,txl2013,264.2,20151005
518612,txshfj666,8,20151005
1230370,ty007,736,20151005
1075133,tym2014,5087,20151005
1381356,tyu888888,4,20151005
1273817,tyx666888,2,20151005
1400311,un88880,2474.8,20151005
1222715,under,154,20151005
1325864,usamibbs,2790,20151005
776880,vf7756,1,20151005
608668,vip00111,1400,20151005
612844,vip00119,26,20151005
1375931,vip0810,10,20151005
610632,vip147,2,20151005
1339137,vip15777,140,20151005
1335947,vip9290,0.6,20151005
1400971,w122333434,2,20151005
1394973,w1359w,80,20151005
951731,w15213481586,34.8,20151005
1391056,w1526043502,178,20151005
1340964,w15690,5.6,20151005
1372324,w185294470,14,20151005
902096,w3107256,717.2,20151005
1369582,w425340009,28,20151005
1402253,w702666782,30,20151005
1341074,w7551,25,20151005
1383062,w845695652,821.2,20151005
1263299,w971942125,1.2,20151005
1289200,w999999,1.2,20151005
1219030,waf364972689,59.8,20151005
1015909,wanc009,1,20151005
1288058,wancaipiao888,9.4,20151005
1377125,wang0377,0.4,20151005
1400225,wang18740334613,372,20151005
1398479,wang2113318,2,20151005
1371308,wang4811,1202.4,20151005
1283525,wang56658061,15.6,20151005
1320643,wangbing8,2,20151005
1400213,wangji,8,20151005
1316216,wangrufa123,17.2,20151005
1258937,wangshibo1208,1284.6,20151005
1275871,wangxiao72,20,20151005
1398707,wangyanling8888,290,20151005
1396430,wangzhe168168,100,20151005
1217169,wanjiange888,5162.2,20151005
1401944,waxfe147,60.6,20151005
1376697,wbf15926805710,2.4,20151005
1392344,wcm13734617792,17.4,20151005
1396658,wdk123456,0.2,20151005
1376228,wdq114,1,20151005
1138060,wdz999915,140,20151005
1375107,wei343572704,2.4,20151005
1383912,wei358358,0.6,20151005
740325,wei3796,90,20151005
1395189,wei587,0.6,20151005
1288660,weimeipiju,1709.8,20151005
761954,weirenminfuwu,168,20151005
1399104,weixiao5,86508,20151005
1219165,wen7771,4.4,20151005
1184488,wenbo0001,16.8,20151005
1043394,wencailing,80,20151005
1335908,wfacai9998,4402.8,20151005
1273477,wgglgg,3000,20151005
1403734,wgr301,224,20151005
1391394,whj168,11.4,20151005
1383832,whlb0755888,36,20151005
1403168,wjf18638865296,2,20151005
1170481,wjf1976,6,20151005
1332472,wjq王大帅,39.2,20151005
1340533,wjruien,3896,20151005
1387236,wjw3263,3.2,20151005
1259554,wl1622,88.8,20151005
1403903,wmda18187,18,20151005
1308732,wo518,0.6,20151005
1390967,wo55558888,1298,20151005
1293281,wo565144423,1264,20151005
1298564,wo6789,351.6,20151005
1326009,woaimaicai,2,20151005
1289229,wokai123456,103.4,20151005
978326,woyaozhong777,742.4,20151005
1242688,wp666,4,20151005
1394455,wpa123zm,8,20151005
1293866,wq2028,39776.2,20151005
1375086,wq2211,0.6,20151005
816135,wrx0000,4386,20151005
1398557,wssx158851,3,20151005
1155109,wswj007,3.6,20151005
1327424,wszcx222,950.6,20151005
1246691,wszxs1,2,20151005
